Temp_ID,Al2O3,B2O3,BaO,CaO,K2O,Li2O,MgO,Na2O,P2O5,SiO2,SnO2,SrO,TiO2,ZnO,ZrO2,value
2903,0,0,0,12.4399998,0,0,0,15.05000045,0,72.09999973,0,0,0,0,0,0.23
2904,29.49999958,0,0,35.90000101,0,0,4.099999846,0,0,29.99999957,0,0,0,0,0,0.23
2905,8.740874067,0,0,0,0,54.46544692,0,0,32.53325288,3.760376117,0,0,0,0,0,0.23
2906,4,12,0,0,0,20,0,0,0,64,0,0,0,0,0,0.229764
2907,0,8.69912996,0,0,0,0,0,21.73782615,0,69.56304389,0,0,0,0,0,0.22973
2909,0,27.03000069,0,0,0,0,0,18.92000008,0,54.04999924,0,0,0,0,0,0.229508
2910,0,19.0499996,0,0,0,0,0,23.80999992,0,57.14000048,0,0,0,0,0,0.229358
2911,19.55205719,5.024213076,0,0,0,0,0,13.75100894,0,61.67272079,0,0,0,0,0,0.229167
2912,16.49164898,6.630663199,0,0.080007999,0.510050997,0,0.020002,16.20162097,0,59.96599585,0.100010003,0,0,0,0,0.229
2913,15.98999952,0,0,2.400000057,0,0,5.760000138,15.78999971,0,59.90000058,0.159999993,0,0,0,0,0.229
2914,0.980490268,0,0,9.094547465,0.260130057,0,4.982491286,13.18659366,0,71.49574726,0,0,0,0,0,0.229
2915,19.20000058,6.979999953,0,0.119999996,0.99,0,0.019999999,18.20000059,0,54.38999888,0.100000001,0,0,0,0,0.229
2916,7.79000006,0,0,2.27000001,0.209999996,9.600000502,1.529999991,11.39999976,0,65.5299996,0.100000003,0,0,0,1.570000072,0.229
2917,12.3812386,1.970197106,0.030003001,6.090609393,0,0,4.350435076,0,0,71.20711976,0.100010005,3.850385057,0,0,0.020002,0.229
2920,22,0,0,0,0,15,0,0,0,63,0,0,0,0,0,0.229
2921,10.59894047,4.089591189,2.109788914,8.079191996,0,0,12.03879607,0,0,61.9038094,0.129986996,0,0,0,1.049894961,0.229
2922,0,72.38723752,0,0,0,0,0,10.84108449,0,16.77167799,0,0,0,0,0,0.229
2924,11.49999978,0,10.35000018,0,0,0,0,20.24999961,57.90000042,0,0,0,0,0,0,0.229
2925,0,8.789999794,0,0,0,0,0,14.81000014,0,76.40000007,0,0,0,0,0,0.229
2926,5,0,0,0,0,24,0,8,0,63,0,0,0,0,0,0.229
2927,0,6,0,0,0,0,0,25,0,69,0,0,0,0,0,0.229
2928,15.93999941,0,0,0,0,0,0,15.7200001,0,60.22000057,0.139999999,7.979999932,0,0,0,0.226621667
2929,0,0,0,8.050000037,0,0,0,14.9399993,0,77.01000067,0,0,0,0,0,0.229
2930,17.27000038,6.889999834,0,0,0,0,0,17.27000038,0,58.56999942,0,0,0,0,0,0.229
2931,5,0,0,0,0,29,0,3,0,63,0,0,0,0,0,0.229
2932,2,0,0,0,0,33,0,0,0,65,0,0,0,0,0,0.229
2937,5,0,0,0,0,27,0,5,0,63,0,0,0,0,0,0.229
2938,20,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0.229
2940,15.97000041,0,0,6.520000041,0,0,1.649999991,15.85000053,0,59.84999903,0.159999998,0,0,0,0,0.229
2942,13.29867018,10.21897826,0,0.019998,1.039895961,0,0.009999,13.45865403,0,61.85381457,0.099990001,0,0,0,0,0.229
2946,9.040903913,0,0,1.800179943,0.260025989,10.5210524,1.030102966,13.59135908,0,62.63626373,0.100010001,0,0,0,1.020101975,0.229
2948,12.38247629,1.970394057,0.030006,6.091218241,0,0,4.350869968,0,0,71.20424148,0.100020003,3.850769961,0,0,0.020004,0.229
2949,13.25132494,2.52025197,4.290428943,4.580457904,0,0,3.410341071,0,0,70.40704122,0.100010001,1.420141951,0,0,0.020001999,0.229
2950,2.260000039,0,0,0,0,49.39000045,0,0,0,48.34999951,0,0,0,0,0,0.229
2952,11.52000056,4.770000021,0.059999999,4.989999813,0,0,1.760000005,0,0,71.20999967,0.070000001,5.619999933,0,0,0,0.229
2953,15.99999996,0,0,7.999999981,3.20000004,0,0,12.80000016,0,59.99999986,0,0,0,0,0,0.229
2954,11.52115291,4.77047717,0.060006001,4.990498969,0,0,1.76017606,0,0,71.20711977,0.070007003,5.620562109,0,0,0,0.229
2955,15.99999996,0,0,7.999999981,12.80000016,0,0,3.20000004,0,59.99999986,0,0,0,0,0,0.229
2956,13.94139397,7.040704159,0,0.060006,0.520051995,0,0.010001,13.12131225,0,64.28642858,0.100010004,0,0,0.920092042,0,0.229
2957,11.52000055,4.770000021,0.059999999,4.989999813,0,0,1.760000005,0,0,71.20999968,0.070000001,5.619999932,0,0,0,0.229
2958,26.10000075,0,0,7.900000208,0,0,0,17.89999987,0,48.09999916,0,0,0,0,0,0.229
2959,12.3812386,1.970197107,0.030003,6.090609393,0,0,4.350435077,0,0,71.20711976,0.100010005,3.850385057,0,0,0.020002001,0.229
2960,12.17243493,6.841368632,1.510302096,5.251050368,0,0,5.141028227,0,0,66.4632916,0.080016004,2.54050814,0,0,0,0.229
2961,12.40549502,0,0,12.3247433,1.77653956,0,3.492515329,8.559690191,0,60.78591764,0,0.646014375,0,0,0,0.229
2962,10.99109884,0,0,1.780177982,0.270027012,5.910590884,1.020101987,10.94109365,0,67.97679864,0.100010002,0,0,0,1.000100006,0.229
2963,10.06301914,0,0,1.810543073,0.250075018,8.782634365,1.030309045,8.872661525,0,68.10043074,0.09002701,0,0,0,0.990297081,0.229
2964,12.88441408,0,0,12.23867961,1.695052013,1.261199454,3.601985572,6.184922236,0,62.10146033,0,0,0,0,0,0.229
2965,0,15.54310896,9.52190507,0,4.300860467,0,0,2.760552168,0,64.46289109,0,0,0,3.230646227,0,0.22879
2966,15,0,0,0,0,0,5,20,0,60,0,0,0,0,0,0.228916
2967,0,0,0,0,0,15,0,16,0,69,0,0,0,0,0,0.2282
2968,4,24,0,0,0,8,0,0,0,64,0,0,0,0,0,0.228583
2970,0,0,0,0,0,32,0,0,0,68,0,0,0,0,0,0.220471
2971,0,0,0,0,3.669633174,0,0,14.66853347,0,81.66183335,0,0,0,0,0,0.228
2972,0,0,0,0,14.1999994,0,0,0,0,81.30000072,0,4.499999871,0,0,0,0.228
2973,18.79999934,0,0,0,0,0,0,15.79000005,0,57.34000048,0.150000007,0,0,7.920000121,0,0.226074
2975,12.44875499,5.219477868,2.589740953,5.889410954,0,0,9.839016299,0,0,63.24367594,0.129986997,0.639935995,0,0,0,0.228
2976,17.64176322,8.050805114,0,0.140013999,0.990099,0,0.050005,16.78167853,0,56.24562514,0.100010001,0,0,0,0,0.228
2977,16.540001,6.429999859,0,0.029999999,0.07,0,0.07,16.84000023,0,59.93999891,0.079999998,0,0,0,0,0.228
2978,21,0,0,0,0,17,0,0,0,62,0,0,0,0,0,0.228
2979,0,0,0,0,13.5,0,0,0,0,77,0,9.5,0,0,0,0.228
2984,13.94139406,6.980698258,0,0.020002001,0.100010004,0,0.010001,14.2014203,0,64.67646738,0.070007002,0,0,0,0,0.228
2985,0,13.3810012,0,18.79468778,0,0,0,9.193053993,58.63125703,0,0,0,0,0,0,0.228
2988,0,0,0,20,4,0,4,0,0,72,0,0,0,0,0,0.228
2989,2,0,0,7,0,0,0,18,0,73,0,0,0,0,0,0.221143
2991,0,0,0,0,14.1999994,0,0,0,0,81.30000073,0,4.499999871,0,0,0,0.228
2992,6,0,0,0,0,29,0,0,0,65,0,0,0,0,0,0.228
2993,18.3099996,6.139999913,0,0.059999999,0.259999992,0,0.050000001,18.87000098,0,56.20999951,0.100000002,0,0,0,0,0.228
2994,10.81216319,0,4.220844093,5.841168571,0,0,5.341068535,0,0,72.1044195,0.140028011,1.52030409,0,0,0.020004001,0.228
2995,0,0,0,0,0,51.99000168,0,0,0,48.00999832,0,0,0,0,0,0.228
2997,0,0,0,0,0,16.29999955,0,17.10000071,0,66.59999974,0,0,0,0,0,0.228
2998,0,0,0,0,3.599999956,0,0,14.50000021,0,72.59999951,9.300000324,0,0,0,0,0.228
2999,9.43094312,0,0,1.780177936,0.260025985,7.780778057,1.00009998,11.39113912,0,67.26672681,0.10001,0,0,0,0.99009899,0.228
3000,4.499999914,0,0,0,0,0,0,24.09999992,0,71.40000016,0,0,0,0,0,0.228
3002,9.949999966,0,0,1.049999969,2.970000075,7.820000295,6.290000061,3.970000091,0,67.84999954,0.100000003,0,0,0,0,0.228
3003,11.39999962,0,0,0,0,31.48999977,0,0,0,57.11000061,0,0,0,0,0,0.228
3006,0,32,0,0,0,0,0,16,0,52,0,0,0,0,0,0.228
3012,21.39999921,0,0,0,0,0,0,25.70000027,0,52.90000052,0,0,0,0,0,0.228
3014,3.880000113,20.17000007,0,0,0,0,0,0,9.909999844,65.99999998,0.039999999,0,0,0,0,0.228
3015,18,0,0,0,0,12,0,0,0,70,0,0,0,0,0,0.228
3017,0,0,0,0,3.699999933,0,0,14.49999955,0,81.80000052,0,0,0,0,0,0.228
3018,9.950995278,0,0,1.050105002,2.970297168,7.82078254,6.290629258,3.970397216,0,67.84678353,0.100010006,0,0,0,0,0.228
3019,0.029999998,0,8.209999769,0,0,0,0,15.61999937,0,75.98000087,0.159999991,0,0,0,0,0.228
3020,11.35999948,4.139999802,2.989999963,8.16999995,0,0,10.56000026,0,0,62.65000055,0.129999993,0,0,0,0,0.228
3021,0,0,0,0,13.49999974,0,0,0,0,76.90000006,0,9.600000198,0,0,0,0.228
3022,9.100000555,0,0,0,0,27.29999976,0,0,0,63.59999968,0,0,0,0,0,0.228
3023,17.66176586,6.080607929,0,0.080007998,0.50005,0,0.020002,17.49174879,0,58.06580742,0.100010002,0,0,0,0,0.228
3024,12.2512254,2.300230027,4.12041202,4.930492989,0,0,4.260426367,0,0,70.74707416,0.110011003,1.260126031,0,0,0.020002,0.228
3025,7.690769023,0,0,2.560255931,1.480148012,11.68116825,0.490049007,8.41084081,0,64.72647293,0,0,0,0,2.950295034,0.228
3026,13.38588226,0,0.043342844,12.48878683,3.044078689,0,3.104557016,9.908375321,0,57.39398591,0,0.594704092,0,0,0,0.228
3027,0,3.549999889,9.520000289,0,7.899999955,0,0,3.769999914,0,71.46999995,0,0,0,3.680000002,0,0.228
3028,1.729826979,2.819717867,0,1.149884949,5.899409957,0,0,10.77892148,0,68.22317876,0,0,0,5.629436983,3.629637029,0.228
3029,9.110182207,7.910158351,0,0.068001366,0,0,12.53025081,0,0,69.95139864,0,0,0,0,0,0.228
3030,0,0,0,10,0,0,0,16,0,74,0,0,0,0,0,0.220655143
3031,0,43.47999996,0,0,0,0,0,13.04000009,0,43.47999996,0,0,0,0,0,0.227571
3032,0,8,0,0,0,0,0,32,0,60,0,0,0,0,0,0.227444
3033,0,0,0,13,0,0,0,13,0,74,0,0,0,0,0,0.227425
3034,0,0,0,16.66833352,0,0,0,16.66833352,0,66.66333295,0,0,0,0,0,0.227425
3035,0,0,0,7,0,0,0,19,0,74,0,0,0,0,0,0.227273
3036,19.10191027,4.370436861,0,0.050005001,0.250024999,0,1.060105937,17.73177244,0,57.3357345,0.10001,0,0,0,0,0.227
3037,14.72147227,6.180617827,0,0.020002,0.200020003,0,1.01010099,13.43134331,0,64.3664366,0.070007,0,0,0,0,0.227
3038,11.44885502,4.169583153,3.439656121,7.059294073,0,0,10.63893654,0,0,63.1136881,0.129986998,0,0,0,0,0.227
3039,13.29132896,2.72027203,4.18041783,4.550455193,0,0,3.490349011,0,0,70.54705495,0.100010001,1.100110024,0,0,0.020002,0.227
3040,10,0,0,0,0,25,0,0,0,65,0,0,0,0,0,0.227
3041,4,0,0,0,0,31,0,0,0,65,0,0,0,0,0,0.227
3043,10.25000021,0,0,0.04,0,0,1.830000081,15.32000001,0,68.9199996,0.150000009,0,0,0,3.490000083,0.227
3044,5.800000135,0,0,0,0,32.90000121,0,0,0,61.29999865,0,0,0,0,0,0.227
3045,11.35999959,3.099999887,2.989999992,8.170000027,0,0,10.55000013,0,0,63.70000038,0.129999994,0,0,0,0,0.227
3046,0,70,0,0,0,10,0,0,0,0,0,0,0,20,0,0.227
3047,5,0,0,0,0,22,0,10,0,63,0,0,0,0,0,0.227
3048,13.64000015,9.789999825,0,0.339999999,3.150000051,0,0.019999999,11.57999976,0,61.38000021,0.1,0,0,0,0,0.227
3049,20,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0.227
3050,20,0,0,0,0,19,0,0,0,61,0,0,0,0,0,0.227
3053,15,0,0,0,0,0,0,25,0,60,0,0,0,0,0,0.2188834
3056,20,0,0,0,0,14,0,0,0,66,0,0,0,0,0,0.227
3057,0,0,0,11.18888056,0,0,0,14.98850074,0,73.8226187,0,0,0,0,0,0.227
3058,11.31000043,3.089999918,2.970000032,6.969999799,0,0,12.1199999,0,0,63.40999992,0.129999995,0,0,0,0,0.227
3059,0,0,0,0,0,33,0,0,0,67,0,0,0,0,0,0.224
3062,5,5,0,0,3,23,0,4,0,60,0,0,0,0,0,0.227
3063,11.92119223,6.040604041,1.50015002,0,0,0,4.53045327,11.78117789,0,64.07640754,0.150015008,0,0,0,0,0.227
3065,0,0,0,0,0,49.75999832,0,0,0,50.24000168,0,0,0,0,0,0.227
3068,5,0,0,0,0,25,0,7,0,63,0,0,0,0,0,0.227
3074,15.98999946,0,0,2.380000068,1.070000032,0,5.649999986,14.66999979,0,60.08000067,0.159999993,0,0,0,0,0.227
3075,0,15,0,0,0,0,0,25,0,60,0,0,0,0,0,0.2156805
3076,12.79127903,4.750475025,2.590258927,5.900590126,0,0,9.850985432,0,0,63.34633448,0.130012996,0.640063989,0,0,0,0.227
3077,11.93999988,6.010000378,2.980000093,0,0,0,2.980000093,11.88000041,0,64.05999914,0.15000001,0,0,0,0,0.227
3078,11.43000014,4.159999788,2.999999957,7.039999861,0,0,10.6099995,0,0,62.99000078,0.129999993,0.639999977,0,0,0,0.227
3079,11.41999978,3.119999804,2.999999921,7.039999777,0,0,10.60999938,0,0,64.05000137,0.129999992,0.629999979,0,0,0,0.227
3080,15.98999961,0,0,2.390000081,1.869999986,0,5.739999715,13.85999952,0,59.99000109,0.159999995,0,0,0,0,0.227
3081,9.510000526,0,0,0.050000002,0,6.430000029,0.02,10.17000039,0,68.76999879,0.150000011,0,0,2.490000087,2.410000161,0.227
3082,4,4,0,0,0,0,0,16,0,76,0,0,0,0,0,0.226514
3083,0.029999998,0,8.209999768,0,0,0,0,15.61999938,0,75.98000087,0.159999991,0,0,0,0,0.226415
3084,4,20,0,0,0,0,0,16,0,60,0,0,0,0,0,0.226318
3085,4,12,0,0,0,16,0,0,0,68,0,0,0,0,0,0.226271
3086,0,0,0,0,0,27.34693906,0,0,0,72.65306094,0,0,0,0,0,0.226048
3087,12.65252968,0,0.030005999,5.75115003,0,0,4.88097614,0,0,72.67453604,0.100020002,3.910782106,0,0,0,0.226
3088,0,14.10000065,0,0,0,0,0,19.20000113,0,66.69999822,0,0,0,0,0,0.226
3089,12.53125253,4.920491997,2.170217041,6.68066772,0,0,4.070407106,0,0,67.62676366,0.050005,1.900189945,0,0,0.050005,0.226
3090,12.651265,0,0.030003,5.750575173,0,0,4.880488261,0,0,72.67726736,0.100010005,3.910391204,0,0,0,0.226
3091,11.14999982,4.060000015,2.089999952,9.160000011,0,0,11.95000002,0,0,61.46000018,0.129999998,0,0,0,0,0.226
3092,12.65126428,0,0.030002999,5.760576073,0,0,4.880487982,0,0,72.66726769,0.100009999,3.91039098,0,0,0,0.226
3093,21.36000073,0,0,0,0,0,0,15.65999994,0,54.70999939,0.150000007,0,0,8.119999932,0,0.224455
3094,7.710771279,0,0,1.840184091,0.270027019,11.23112289,1.040103994,13.29132938,0,63.51635131,0.100010005,0,0,0,1.000100031,0.226
3098,13.53999993,10.23999975,0,0.02,1.070000049,0,0.01,13.72999951,0,61.29000077,0.100000001,0,0,0,0,0.226
3099,25,0,0,0,0,0,0,15,0,60,0,0,0,0,0,0.226
3100,0,0,0,20,2,0,2,0,0,76,0,0,0,0,0,0.226
3101,0,0,0,10.37974704,0,0,0,16.60759487,0,73.01265809,0,0,0,0,0,0.226
3102,4,30,20,0,4,0,0,0,0,42,0,0,0,0,0,0.226
3104,0,70,0,0,0,5,0,25,0,0,0,0,0,0,0,0.226
3109,0,25,0,0,0,0,0,15,0,60,0,0,0,0,0,0.223
3111,2.099999905,60,0,4.900000095,0,0,0,30,0,3,0,0,0,0,0,0.226
3112,0,0,0,10.62678618,0,0,0,16.9967328,0,72.37648102,0,0,0,0,0,0.226
3115,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0.211520333
3116,13.07999954,6.959999832,0,0.239999988,2.009999931,0,0.019999999,11.71999992,0,65.8700008,0.099999999,0,0,0,0,0.226
3118,0,75,0,0,0,5,0,0,0,0,0,0,0,20,0,0.226
3119,15.96000034,0,0,1.570000082,0,0,6.389999986,15.81999999,0,60.0999996,0.159999999,0,0,0,0,0.226
3122,10.27000065,0,0,0.050000002,0,0,0.03,15.47000056,0,69.12999858,0.150000009,0,0,0,4.900000189,0.226
3123,0,0,0,0,10.83000013,0,0,0,0,89.16999987,0,0,0,0,0,0.2135
3124,0,0,0,0,16,0,0,0,0,84,0,0,0,0,0,0.226
3128,17,0,0,0,0,12,0,0,0,71,0,0,0,0,0,0.226
3129,0,0,0,6.110000192,0,0,5.28000026,15.83000007,0,72.77999947,0,0,0,0,0,0.226
3130,14.12212974,0,0.026208092,11.24931929,1.481765224,1.15920404,3.52801237,8.719230186,0,59.71413106,0,0,0,0,0,0.226
3131,0,14.10000065,0,0,0,0,0,19.20000113,0,66.69999822,0,0,0,0,0,0.226
3134,13.39999936,0,0,17.20000043,0,0,0,0,0,69.4000002,0,0,0,0,0,0.226
3135,0,0,0,0,0,0,0,19.76000061,0,80.23999939,0,0,0,0,0,0.226
3136,13.59000052,8.109999874,0,0.070000002,0.510000004,0,0.02,13.54000032,0,64.05999927,0.100000004,0,0,0,0,0.226
3137,0,0,0,0,0,0,0,19.76000061,0,80.23999939,0,0,0,0,0,0.226
3138,9.100000555,0,0,0,0,31.79999984,0,0,0,59.0999996,0,0,0,0,0,0.226
3139,9.100000555,0,0,0,0,22.7000012,0,0,0,68.19999825,0,0,0,0,0,0.226
3140,7.260000298,17.21999948,0,0,0,9.560000511,0,9.750000093,0,56.20999962,0,0,0,0,0,0.226
3141,7.259274216,17.21827728,0,0,0,9.559044402,0,9.749024982,0,56.21437912,0,0,0,0,0,0.226
3142,12.07241443,6.56131234,2.060412067,5.241048088,0,0,5.921184435,0,0,66.61332251,0.080016003,1.450290135,0,0,0,0.226
3143,1.299908942,21.09852322,0,0,10.44926823,0,0,0,0,64.96545283,0,0,0,2.119851469,0,0.226
3144,0.722891609,0,0,7.158634791,0.240963855,0,6.184738922,14.3875504,0,71.20481882,0,0,0,0,0,0.226
3145,25,0,0,7,0,0,0,18,0,50,0,0,0,0,0,0.225806
3146,6.270626901,4.590459094,0,2.280227942,3.330332881,0,3.170317035,14.96149585,0,65.2665273,0.130012993,0,0,0,0,0.225806
3147,9.047517415,0,0,1.597818028,3.165104288,0,0.692048557,4.41689825,0.033584709,80.7356069,0,0,0,0,0,0.225806
3148,0,27.77722237,0,0,16.66833289,0,0,0,0,55.55444474,0,0,0,0,0,0.22577
3149,0,10,0,18,0,0,0,12,0,60,0,0,0,0,0,0.225766
3153,13.38000013,0,0,0,0,0,0,15.73999979,0,62.9099999,0.150000006,0,0,7.820000179,0,0.222583
3154,8,0,0,0,0,0,10,22,0,60,0,0,0,0,0,0.2251
3155,13.17000019,10.39999971,0,0.02,0.990000018,0,0.01,12.89999973,0,62.41000036,0.100000002,0,0,0,0,0.225
3156,14.03999974,7.019999869,0,0.069999999,0.499999992,0,1.029999955,13.83999993,0,63.40000052,0.099999999,0,0,0,0,0.225
3157,1.769999994,0,0,7.500000054,0,0,3.720000055,14.05000029,0,72.95999961,0,0,0,0,0,0.225
3158,13.83000016,8.090000292,0,0.070000002,0.509999999,0,0.02,13.43999981,0,63.93999973,0.100000003,0,0,0,0,0.225
3159,0,18.55532842,0,0,0,10.2971313,0,10.55327884,0,60.59426143,0,0,0,0,0,0.2245
3160,4.420000085,0,0,3.400000102,0.189999998,14.86999992,1.940000061,9.609999676,0,63.75000013,0.100000002,0,0,0,1.720000032,0.225
3161,16.02000017,0,0,4.900000006,0,0,3.410000024,15.69999952,0,59.81000029,0.159999994,0,0,0,0,0.225
3162,0,0,0,0,7.600000158,0,0,0,0,78.19999956,0,14.20000028,0,0,0,0.225
3165,14,0,0,0,0,21,0,0,0,65,0,0,0,0,0,0.225
3166,0,0,0,0,7.600000158,0,0,0,0,78.19999956,0,14.20000028,0,0,0,0.225
3168,9.100000207,0,0,0,0,36.40000083,0,0,0,54.49999896,0,0,0,0,0,0.225
3169,12.86999972,10.0100001,0,0.02,1.019999968,0,0.01,12.90999968,0,63.06000054,0.1,0,0,0,0,0.225
3170,20,0,0,0,0,17,0,0,0,63,0,0,0,0,0,0.225
3171,0,0,0,0,0,0,0,20.06018116,0,79.93981884,0,0,0,0,0,0.225
3172,0,0,0,12,0,0,0,17.5,0,70.5,0,0,0,0,0,0.225
3173,0,0,0,0,0,0,0,17,0,83,0,0,0,0,0,0.225
3176,0,0,0,0,0,0,0,32.04999924,39.88000107,0,0,0,0,28.06999969,0,0.225
3177,0,0,0,17.5,0,0,0,12,0,70.5,0,0,0,0,0,0.225
3178,20,0,0,0,0,11,0,0,0,69,0,0,0,0,0,0.225
3182,12.69126877,3.980398079,0,0.030003,0.010001,0,2.210221072,13.91139106,0,67.00670101,0.090009005,0,0,0.060006,0.010001,0.225
3183,19,0,0,0,0,12,0,0,0,69,0,0,0,0,0,0.225
3184,18.71187055,10.02100271,0,4.170417179,0,0,1.570157091,0,9.910991093,52.46524638,0.070007002,3.080308,0,0,0,0.225
3187,0,0,0,0,10.12000018,0,0,0,0,89.87999982,0,0,0,0,0,0.225
3188,12,0,0,0,0,0,10,18,0,60,0,0,0,0,0,0.225
3189,0,0,0,0,15,0,0,0,0,85,0,0,0,0,0,0.213333333
3192,0,4,0,0,16,0,0,0,0,80,0,0,0,0,0,0.225
3197,13.80000024,10.15999988,0,0.02,1.009999994,0,0.01,13.92000013,0,60.97999976,0.100000002,0,0,0,0,0.225
3203,7.290000008,16.64999972,0,9.430000365,0,0,0.509999994,0,0,62.72999994,0.070000001,3.309999964,0,0,0.01,0.225
3209,5.010000133,19.62000047,0,14.90999956,0,0,0,10.01000004,50.4499998,0,0,0,0,0,0,0.225
3211,0,0,0,0,0,0,0,17.2999999,0,82.7000001,0,0,0,0,0,0.225
3212,15.97999994,0,0,0.779999991,0,0,7.330000105,15.83000032,0,59.91999965,0.16,0,0,0,0,0.225
3213,0,0,0,0,0,0,0,16.56999969,0,83.43000031,0,0,0,0,0,0.225
3214,0,0,0,10.00500262,0,0,0,15.99799895,0,73.99699843,0,0,0,0,0,0.2225
3215,0,0,0,0,15.80000064,0,0,0,0,84.19999936,0,0,0,0,0,0.225
3216,21.32999972,0,0,0.090000003,0,0,7.989999695,15.77999958,0,54.650001,0.159999995,0,0,0,0,0.225
3217,12.93999919,10.06999939,0,0.029999998,1.039999931,0,0.009999999,11.37999977,0,64.41000172,0.119999994,0,0,0,0,0.225
3218,12.69253842,3.980796284,0,0.030006001,0.010002,0,2.210442185,13.91278277,0,67.00340032,0.09001801,0,0,0.060012003,0.010002,0.225
3219,13.21000018,7.040000037,0,0.01,0.01,0,0.01,13.8400003,0,65.77999948,0.100000003,0,0,0,0,0.225
3220,9.460945874,0,0,1.77017695,0.260025986,5.870586783,2.040203926,12.3812379,0,67.12671358,0.10001,0,0,0,0.980098002,0.225
3221,7.640763794,0,0,2.060205923,2.500249976,11.72117216,0.030002999,8.460845957,0,64.58645921,0,0,0,0,2.990298981,0.225
3222,9.560956421,0,0,1.900189976,0.270027011,8.420842077,1.090109034,11.70116981,0,65.86658662,0.110010999,0,0,0,1.070107053,0.225
3223,9.420942304,0,0,2.470247088,1.200120077,6.340634306,0.980098043,11.46114631,0,65.67656675,0,0,0,0,2.440244116,0.225
3224,8.090809248,0,0,2.080207948,0.010001,10.66106598,0.040003999,9.970997384,0,66.32663247,0,0,0,0,2.810280976,0.225
3225,12.16250308,0,0.58541506,11.57708808,1.09008329,0.605601828,3.532677188,8.367398216,0,62.06409321,0,0,0,0,0,0.225
3226,0,72.3199998,0,0,0,0,0,10.82999994,0,16.76000026,0,0,0,0,0,0.225
3229,4,24,0,0,0,16,0,0,0,56,0,0,0,0,0,0.224919
3230,4,24,0,0,0,0,0,8,0,64,0,0,0,0,0,0.224169
3231,0,0,0,16.50000016,0,0,0,20.09000034,4.949999856,58.45999964,0,0,0,0,0,0.224138
3232,0,0,0,16,0,0,0,10,0,74,0,0,0,0,0,0.222513
3233,8.780878101,0,0,1.450145109,0.210021002,8.780878101,0.830083018,10.8910898,0,67.70676979,0,0,0,0,1.350135081,0.224
3234,0,0,0,10.69106851,0,0,0,15.47154716,0,73.83738433,0,0,0,0,0,0.224
3236,12.63000019,3.960000061,0,0.039999999,0.01,0,2.470000043,13.84000023,0,66.95999948,0.079999999,0,0,0,0.01,0.224
3237,12.50874925,10.90890886,0,0.039995999,0,0,0,12.40875887,0,64.03359702,0.099990002,0,0,0,0,0.224
3240,0,0,0,22,0,0,0,7.5,0,70.5,0,0,0,0,0,0.224
3241,0,0,5.270000127,0,15.25000042,0,0,0,0,79.37999945,0.100000004,0,0,0,0,0.224
3242,13.57999953,5.589999993,0,0.039999998,0.099999998,0,0.759999968,14.20999963,0,65.62000088,0.099999998,0,0,0,0,0.224
3243,12,0,0,0,0,23,0,0,0,65,0,0,0,0,0,0.224
3245,8,0,0,0,0,27,0,0,0,65,0,0,0,0,0,0.224
3246,9,0,0,0,0,25,0,0,0,66,0,0,0,0,0,0.224
3249,3.54073928,0,0,0,0,32.15653734,0,0,0,64.30272338,0,0,0,0,0,0.224
3250,17.20999925,7.060000011,0,0.119999998,0.990000019,0,0.02,16.29000107,0,58.20999965,0.100000002,0,0,0,0,0.224
3251,13.96139662,7.140714164,0,0.060006001,0.520052003,0,0.010001,13.93139389,0,64.27642632,0.100010006,0,0,0,0,0.224
3254,11.42114213,3.680368086,3.000300015,7.040703998,0,0,10.61106071,0.530052974,0,62.95629609,0.130012996,0.630062998,0,0,0,0.224
3255,16.54000079,6.429999781,0,0.029999999,0.07,0,0.109999999,16.70999896,0,60.04000047,0.07,0,0,0,0,0.222
3256,0,20,0,0,16,0,0,0,0,64,0,0,0,0,0,0.224
3257,0,27.39999962,0,0,0,0,0,17.80999947,0,54.79000092,0,0,0,0,0,0.224
3259,0,8.200000044,0,0,0,0,0,26.10000113,0,65.69999883,0,0,0,0,0,0.224
3260,0,54,0,0,0,0,0,25,21,0,0,0,0,0,0,0.224
3262,18.37000107,6.619999969,0,0.050000001,0.259999994,0,0.02,18.66000008,0,55.91999888,0.100000003,0,0,0,0,0.224
3264,5.25,50.25,0,12.25,0,0,0,24.75,0,7.5,0,0,0,0,0,0.224
3265,11.74117435,1.990199108,2.530253096,5.290529223,0,0,4.170417282,0,0,71.59715887,0.110011005,2.560256069,0,0,0.010001,0.224
3267,14.20971571,6.189876203,0,0.081998362,0.529989367,0,0.019999599,15.75968489,0,63.10873786,0.099998001,0,0,0,0,0.224
3268,4.360000154,0,0,0,0,41.34999867,0,0,0,54.29000117,0,0,0,0,0,0.224
3269,14.03140265,7.000699958,0,0.070007,0.490049007,0,1.010100984,12.71127096,0,64.58645944,0.100010001,0,0,0,0,0.222
3271,10,0,5,5,0,0,5,0,0,75,0,0,0,0,0,0.224
3274,12.51000039,10.90999999,0,0.04,0,0,0,12.41000001,0,64.02999961,0.100000003,0,0,0,0,0.224
3275,12.27000067,6.790000079,0,4.280000283,0,0,1.620000033,0,7.120000008,64.73999898,0.070000002,3.109999949,0,0,0,0.224
