id,Glass_ID,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,TiO2,ZnO,SrO,ZrO2,SnO2,P2O5,value
146407,444504,60.000,0.000,8.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297486
61845,865072,0.000,79.850,0.000,0.000,0.000,0.000,20.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297052
89498,496787,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,50.000,0.297
111432,820924,0.000,30.000,0.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297
130686,255056,15.000,0.000,26.600,0.000,58.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297
180558,589255,15.000,0.000,26.600,0.000,58.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297
41744,828072,34.103,51.930,4.499,0.000,0.000,2.330,0.000,0.780,1.550,0.000,4.649,0.000,0.000,0.000,0.000,0.297
2949,456015,0.000,84.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296791
97597,865073,0.000,77.860,0.000,0.000,0.000,0.000,22.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296603
135578,444507,60.000,0.000,22.600,0.000,17.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296296
69907,6507,10.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,0.000,0.000,0.000,0.296
69935,25289,10.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,0.000,0.000,0.000,0.296
107054,888327,0.000,65.000,0.000,0.000,0.000,0.000,5.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296
107959,439231,0.000,0.000,0.000,4.870,0.000,0.000,15.210,0.000,34.870,0.000,0.000,0.000,0.000,0.000,45.050,0.296
136970,407932,10.000,34.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.500,0.000,0.000,0.000,0.000,0.296
156105,833574,0.000,57.000,0.000,0.000,0.000,0.000,0.000,43.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.296
110994,444506,60.000,0.000,20.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295833
2882,419236,0.000,87.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
5213,28063,0.000,77.200,0.000,0.000,0.000,0.000,0.000,0.000,22.800,0.000,0.000,0.000,0.000,0.000,0.000,0.295
9002,419233,0.000,94.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
25891,452761,0.000,0.000,8.300,0.000,0.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,58.400,0.295
67460,419241,0.000,77.200,0.000,0.000,0.000,0.000,0.000,0.000,22.800,0.000,0.000,0.000,0.000,0.000,0.000,0.295
70662,439416,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,50.000,0.295
82511,79654,24.500,0.000,36.100,0.000,39.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
87368,176040,0.000,87.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
89059,271158,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
113928,404646,24.510,0.000,36.100,0.000,39.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
118729,545629,0.000,0.000,8.330,0.000,0.000,0.000,0.000,0.000,33.330,0.000,0.000,0.000,0.000,0.000,58.340,0.295
119531,135546,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,50.000,0.295
127049,1006671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,40.000,0.000,0.000,0.000,40.000,0.295
127389,176042,0.000,77.200,0.000,0.000,0.000,0.000,0.000,0.000,22.800,0.000,0.000,0.000,0.000,0.000,0.000,0.295
128733,28058,0.000,87.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
149066,176344,67.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
175303,160348,0.000,0.000,8.330,0.000,0.000,0.000,0.000,0.000,33.330,0.000,0.000,0.000,0.000,0.000,58.340,0.295
182681,28055,0.000,94.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295
184989,439217,0.000,0.000,0.000,0.000,0.000,4.960,20.150,0.000,29.940,0.000,0.000,0.000,0.000,0.000,44.950,0.295
189699,496785,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,50.000,0.295
192725,444510,60.000,20.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294953
108539,865066,0.000,91.730,0.000,0.000,0.000,0.000,8.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294416
84506,363567,24.910,16.130,3.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.180,0.000,0.000,0.000,0.000,0.2942
89956,866167,0.000,0.000,5.630,0.000,0.000,0.000,0.000,46.230,0.000,0.000,0.100,0.000,0.000,0.000,48.040,0.294118
134542,835401,0.000,86.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294118
57934,305907,36.730,12.530,0.000,10.820,3.110,24.520,0.000,0.000,0.000,0.000,0.000,12.290,0.000,0.000,0.000,0.294
137793,897597,36.730,12.530,0.000,10.820,3.110,24.520,0.000,0.000,0.000,0.000,0.000,12.290,0.000,0.000,0.000,0.294
18222,439216,0.000,0.000,0.000,0.000,0.000,5.019,25.047,0.000,24.928,0.000,0.000,0.000,0.000,0.000,45.005,0.294
22829,439230,0.000,0.000,0.000,4.970,0.000,0.000,20.090,0.000,29.960,0.000,0.000,0.000,0.000,0.000,44.980,0.294
53944,589623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.294
91641,1007497,45.000,0.000,0.000,0.000,55.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294
121094,138342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.294
144483,271156,0.000,0.000,38.000,0.000,62.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294
30399,320114,36.730,12.530,0.000,10.820,3.110,24.520,0.000,0.000,0.000,0.000,0.000,12.290,0.000,0.000,0.000,0.294
157179,452765,39.249,0.000,3.915,0.141,41.488,0.000,0.000,1.737,1.144,0.000,12.327,0.000,0.000,0.000,0.000,0.294
77546,835411,0.000,41.000,0.000,0.000,0.000,0.000,59.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293103
184025,866945,47.090,0.000,0.000,0.000,24.050,0.000,0.000,24.850,0.000,0.000,0.000,0.000,0.000,0.000,4.010,0.293103
42022,1002863,50.100,0.000,0.000,35.700,14.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293
131735,1002862,50.200,0.000,0.000,33.100,16.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293
6824,79655,35.000,0.000,27.500,0.000,37.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293
33180,176036,0.000,97.500,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.293
49839,28066,0.000,69.200,0.000,0.000,0.000,0.000,0.000,0.000,30.800,0.000,0.000,0.000,0.000,0.000,0.000,0.293
60510,28064,0.000,74.200,0.000,0.000,0.000,0.000,0.000,0.000,25.800,0.000,0.000,0.000,0.000,0.000,0.000,0.293
87367,176037,0.000,96.100,0.000,0.000,0.000,0.000,0.000,0.000,3.900,0.000,0.000,0.000,0.000,0.000,0.000,0.293
107448,135545,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,50.000,0.293
129419,439415,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,50.000,0.293
150985,419244,0.000,69.200,0.000,0.000,0.000,0.000,0.000,0.000,30.800,0.000,0.000,0.000,0.000,0.000,0.000,0.293
166333,404645,35.000,0.000,27.500,0.000,37.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293
177236,419242,0.000,74.200,0.000,0.000,0.000,0.000,0.000,0.000,25.800,0.000,0.000,0.000,0.000,0.000,0.000,0.293
182951,176038,0.000,91.500,0.000,0.000,0.000,0.000,0.000,0.000,8.500,0.000,0.000,0.000,0.000,0.000,0.000,0.293
183446,470144,0.000,80.200,0.000,0.000,0.000,19.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.293
107267,28052,0.000,98.800,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.293
127811,419230,0.000,98.800,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.293
162358,863894,0.000,0.000,0.000,0.000,30.600,0.000,0.000,24.900,0.000,0.000,0.000,0.000,0.000,0.000,44.250,0.292929
40423,1002861,50.550,0.000,0.000,24.370,25.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
13706,419234,0.000,91.500,0.000,0.000,0.000,0.000,0.000,0.000,8.500,0.000,0.000,0.000,0.000,0.000,0.000,0.292
25179,28054,0.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
29124,474880,5.629,0.000,27.517,8.389,58.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
33515,419232,0.000,96.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
34384,28051,0.000,62.750,0.000,0.000,0.000,0.000,0.000,37.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
53617,419235,0.000,89.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
77844,28056,0.000,91.500,0.000,0.000,0.000,0.000,0.000,0.000,8.500,0.000,0.000,0.000,0.000,0.000,0.000,0.292
81531,419231,0.000,97.500,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.292
90458,176034,0.000,98.900,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.292
99396,28057,0.000,89.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
117004,419211,0.000,62.750,0.000,0.000,0.000,0.000,0.000,37.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
117075,470153,0.000,59.900,0.000,0.000,0.000,40.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
137878,28053,0.000,97.500,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.292
142355,881222,0.000,70.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.292
174352,498718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,50.000,0.292
179774,138457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,50.000,0.292
90915,456014,0.000,86.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291908
102625,76007,0.000,0.000,34.000,9.000,50.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2916
54921,305906,39.230,13.020,0.890,4.500,3.230,26.010,0.000,0.000,0.000,0.000,0.000,13.120,0.000,0.000,0.000,0.291
64274,320113,39.230,13.020,0.890,4.500,3.230,26.010,0.000,0.000,0.000,0.000,0.000,13.120,0.000,0.000,0.000,0.291
93142,897596,39.230,13.020,0.890,4.500,3.230,26.010,0.000,0.000,0.000,0.000,0.000,13.120,0.000,0.000,0.000,0.291
50439,404644,44.530,0.000,19.680,0.000,35.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291
55764,884867,58.910,3.890,15.850,2.520,0.040,0.000,0.000,16.080,0.030,0.000,0.000,0.000,0.000,0.100,2.580,0.291
195854,470140,0.000,90.440,0.000,0.000,0.000,9.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291
143238,455247,0.000,53.355,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.311,0.290909
37473,76005,7.070,0.000,28.280,7.070,57.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2908
42880,455245,0.000,66.700,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290514
191646,835407,0.000,56.000,0.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290323
179326,868181,0.000,75.000,0.000,0.000,10.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290124
58150,455246,0.000,60.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.290043
88853,143321,0.000,0.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.700,0.29
109454,437725,0.000,0.000,0.000,0.000,0.000,35.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.200,0.29
128007,540717,0.000,76.010,0.000,0.000,0.000,23.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
193825,143334,0.000,0.000,0.000,0.000,0.000,35.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.200,0.29
197313,437733,0.000,0.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.700,0.29
4133,267333,0.000,99.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
8508,143328,0.000,0.000,0.000,0.000,0.000,45.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.300,0.29
9043,437726,0.000,0.000,0.000,0.000,0.000,38.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.600,0.29
9321,701046,6.800,0.000,27.100,6.900,59.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
10610,437724,0.000,0.000,0.000,0.000,0.000,34.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.300,0.29
16103,91260,68.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.200,0.000,0.000,0.000,0.000,0.000,0.000,0.29
16781,480166,55.560,0.000,0.000,0.000,0.000,33.330,0.000,11.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
26520,860990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.332,0.000,0.000,47.335,0.000,0.000,0.000,33.333,0.29
28488,143324,0.000,0.000,0.000,0.000,0.000,39.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.100,0.29
30855,707579,20.000,0.000,32.000,0.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
32181,536002,0.000,41.536,21.918,36.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
40698,138646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
44965,849940,0.000,0.000,38.000,0.000,62.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
46161,536000,0.000,38.254,23.492,38.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
46894,100013,0.000,76.020,0.000,0.000,0.000,23.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
48031,860265,0.000,0.000,0.000,0.000,0.000,20.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.29
49999,138196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
55317,536003,0.000,34.003,24.992,41.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
57383,10148,0.000,65.000,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
65974,437740,0.000,0.000,0.000,0.000,0.000,45.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.300,0.29
67050,164815,55.560,0.000,0.000,0.000,0.000,0.000,0.000,11.110,0.000,0.000,33.330,0.000,0.000,0.000,0.000,0.29
69209,474389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
79852,306827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.332,0.000,0.000,47.335,0.000,0.000,0.000,33.333,0.29
80434,790463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
81094,143329,0.000,0.000,0.000,0.000,0.000,48.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.600,0.29
82488,60085,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
86436,536021,0.000,40.990,18.000,41.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
89825,821408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.29
89928,849942,0.000,0.000,38.000,0.000,52.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
91035,498738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
91895,143327,0.000,0.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.000,0.29
103300,437736,0.000,0.000,0.000,0.000,0.000,39.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.100,0.29
106026,219899,6.800,0.000,27.100,6.900,59.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
107463,138288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
109876,787740,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
110518,138238,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.29
115538,437739,0.000,0.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.000,0.29
115926,781946,0.000,99.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
118033,143323,0.000,0.000,0.000,0.000,0.000,37.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.400,0.29
123182,437735,0.000,0.000,0.000,0.000,0.000,37.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.400,0.29
124827,474157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
128557,883165,0.000,66.000,5.000,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
135063,138197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
135855,707577,15.000,0.000,34.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
140519,783153,0.000,0.000,0.000,0.000,0.000,0.000,55.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.29
140735,888194,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
142448,1005681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.29
146498,474522,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.29
148889,79033,68.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.200,0.000,0.000,0.000,0.000,0.000,0.000,0.29
149719,536004,0.000,36.574,26.843,36.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
151026,437741,0.000,0.000,0.000,0.000,0.000,48.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.600,0.29
151195,536001,0.000,42.000,25.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
154627,833573,0.000,59.000,0.000,0.000,0.000,0.000,0.000,41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
155117,143335,0.000,0.000,0.000,0.000,0.000,38.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.600,0.29
158734,474388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
166537,477256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.29
188429,814691,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
195954,474653,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
53817,536037,0.000,52.010,17.990,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
85752,143333,0.000,0.000,0.000,0.000,0.000,34.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.300,0.29
101009,28050,0.000,65.300,0.000,0.000,0.000,0.000,0.000,34.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
103306,439215,0.000,0.000,0.000,0.000,0.000,4.980,30.200,0.000,19.900,0.000,0.000,0.000,0.000,0.000,44.920,0.29
130515,164803,55.560,0.000,0.000,0.000,0.000,33.330,0.000,11.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
154028,419210,0.000,65.300,0.000,0.000,0.000,0.000,0.000,34.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
23403,860259,0.000,10.880,2.900,7.790,12.880,29.460,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,34.850,0.29
170915,304704,0.000,0.000,0.000,0.000,30.000,0.000,0.000,24.750,0.000,0.000,0.000,0.000,0.000,0.000,45.000,0.29
145057,701047,8.000,0.000,26.600,7.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
176904,219900,8.000,0.000,26.600,7.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.29
76021,863895,0.000,0.000,0.000,0.000,30.580,0.000,0.000,24.710,0.000,0.000,0.000,0.000,0.000,0.000,44.220,0.29
84696,510637,0.000,20.950,0.000,20.100,0.000,32.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.120,0.289076
94011,493244,0.000,54.500,9.100,0.000,0.000,0.000,36.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.289
121721,496786,0.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,50.000,0.289
143638,793491,0.000,35.620,18.240,46.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.289
175791,456018,0.000,78.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288934
178887,496539,0.000,64.386,1.408,0.000,0.000,0.000,0.000,0.000,34.205,0.000,0.000,0.000,0.000,0.000,0.000,0.28882
113359,28097,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2884
129123,263282,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2884
79929,363566,24.910,16.130,3.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.180,0.000,0.000,0.000,0.000,0.2882
17804,176044,0.000,71.800,0.000,0.000,0.000,0.000,0.000,0.000,28.200,0.000,0.000,0.000,0.000,0.000,0.000,0.288
30570,470148,0.000,70.600,0.000,0.000,0.000,29.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
33005,84977,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.288
59049,84976,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.000,0.288
59750,555583,0.000,0.000,32.000,0.000,59.320,8.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
86306,472546,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.000,0.288
118431,419215,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
137775,1008646,31.230,27.130,0.000,41.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
140782,881223,0.000,65.000,0.000,0.000,0.000,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
151055,470147,0.000,73.700,0.000,0.000,0.000,26.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
156212,888330,0.000,75.000,0.000,0.000,0.000,0.000,10.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.288
163335,472547,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.288
154987,76004,7.070,0.000,28.280,7.070,57.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2879
