,Index,MolarVolume,AtomicPeriod Exponential,AtomicNumber Cubed,AbsoluteMeltingPoint,Electronegativity Exponential,AtomicGroup Exponential,Bond dissociation energy Cubed,EmpiricalRadius Exponential,AbsoluteMeltingPoint Cubed,Oxidation_States Exponential,AtomicPeriod Square Root,Assumed CN Cubed,CalculaterRadius Exponential,AtomicNumber Inversed Log,Bond dissociation energy Inversed Log,AtomicGroup Inversed Log,Electronegativity Inversed Log,AbsoluteMeltingPoint Inversed Log,AtomicWeight Inversed Log,Assumed CN Inversed Log,EmpiricalRadius Inversed Log,AtomicPeriod Inversed Log,MolarVolume Inversed Log,Oxidation_States Inversed Log,CalculaterRadius Inversed Log,Young's modulus E (GPa)
840,# 2225,0.4369196117867843,1.8630635863980771,0.09768012838804924,0.09679230448570812,2.0938560148740346,2.1112871101448527,0.003844245201243205,1.458492724951968,0.00090682292274979,2.1766299317162483,0.7888106377466156,0.03541037669959931,1.4682393465074617,4.451415921049956,-1.1713360015651857,1.41101747827514,1.4335836736948886,-0.7489583186392367,7.095746101523657,-8.804098903025421,39.124109895514295,1.90279741899532,5.814158184924661,1.3356741972519257,23.226742235193008,48.0
841,# 3426,0.2650873099199962,1.4013513163026643,0.010395612607632007,0.6002775945606689,1.5665708574229031,1.6709156716044669,0.32220091958707064,1.544664604538221,0.21629994085264576,1.5037435943575772,0.5808932750692478,0.042847061426813285,1.5440376163016474,-1.9152545489877841,1.60649448241489,3.0007949770292064,5.024607935244407,2.04232962258276,-1.4934996855867613,-19.984250488487774,5.9827748408573065,-11.577228119716525,-3.051608474191588,9.670405177589913,6.016399600646582,93.2
842,# 2800,0.3417196926018773,1.4496832718904846,0.009572635238319931,0.564677508797834,1.6810735602209126,1.8654942024909045,0.2220033450654592,1.5522687595859768,0.1800534594854018,1.636673354062279,0.6093809148582728,0.06032883561770142,1.5308439090803012,-1.8194535093141202,2.0067733005244413,1.8952488570949624,2.898703569938083,2.3337249648782845,-1.2756017467688308,15.620532441170145,5.606092282047981,106.64916694429407,-13.556658447284427,3.423770506366108,6.8371643411400695,67.8
843,# 4835,0.3525287149439646,1.6099296400199836,0.020980378545298543,0.4993569446584731,1.5772414961918635,1.720179172470936,0.1548441634922373,1.6743325943185583,0.12451832850819684,1.6356879691127704,0.6900655593423541,0.06833624780298958,1.669465816661219,-3.4715486733683365,2.643954660497557,2.575322263494444,4.672244483337353,3.2726166832007837,-2.068678315630018,9.473133930512631,2.9654547030766434,3.875027942153546,-23.46140173542705,3.4381690902359874,3.016112119812988,87.8
844,# 4144,0.2407324272408391,1.7526254877582692,0.055775315814844365,0.4840886059678628,1.830597868074604,2.100123916646978,0.21979025915828412,1.4977064150701938,0.11344218483919613,1.907576028310608,0.7490760591292973,0.025108620628749075,1.3983927866661092,26.41400238307754,2.020312973934755,1.425335822041388,2.01254909124722,3.642818961119304,-12.917849966992975,-4.382479172499939,10.695370067227104,2.368711253997184,-2.358105579170306,1.7768736874798354,-10.792220214821477,94.1
845,# 1965,0.273339878984162,1.5416230976228318,0.03600278976480683,0.05053979284373122,2.483333232539946,2.436413618013168,0.003072897447814405,1.1771447096133691,0.00012909231005795485,2.5607457059540875,0.6579025922547522,0.0012318060846173125,1.1181526052217563,-9.254721873024886,-1.077147312545332,1.1311471346349902,1.1046653448180963,-0.5037797902729679,-4.188722857854022,-0.8109699746035135,-1.2293435867114018,6.149940067835409,-3.366558117864592,1.065595834351661,-0.8388299287748042,57.2
846,# 3934,0.30260048434774184,1.7378908579444226,0.07385090673201541,0.09170648642769924,2.3070477001162004,2.2285632026926363,0.012376619709452736,1.3038190225735606,0.0007712588555458081,2.4391978641762493,0.7434192810056937,0.007359395386524544,1.2246363891105134,7.608554906032934,-2.155255878121048,1.2844367872248903,1.2182703918215003,-0.7198583605408782,25.73646010503536,-1.5692202690150574,-3.0590131685037654,2.456943118611744,-5.119230015155899,1.1295095939246322,-1.676995115242609,57.2
847,# 4395,0.14360445495688198,1.3219168603234563,0.006871488761219554,0.6235355124329325,2.1362593058737565,2.4643582516231723,0.3274703307442368,1.1679046032837954,0.2424284468486103,2.0391512399856717,0.528282926219729,0.001091427294036208,1.1456545945735042,-1.5148649979199618,1.5926591757699486,1.1150966926795458,1.380603946909008,1.8951940946107624,-1.090247996514045,-0.7852850162472149,-1.1587908863420742,-3.6199542212708016,-1.063046526102828,1.5126948126273718,-1.0047468110386444,54.8
848,# 4132,0.2363216416251061,1.7289358881468877,0.05168183978302969,0.4835202335986997,1.8395075593371937,2.1119212214466323,0.2136974375683396,1.4835516298068594,0.11304307363052167,1.9094726185714,0.7399365687039168,0.02313474279548646,1.3846961403754356,80.31874897039134,2.0592997430077364,1.410218029366886,1.9806677608509045,3.6584756866045613,-9.43549912718293,-3.9143040157014615,14.345323399931582,2.514974338612122,-2.2595728938493838,1.7720325242676582,-8.166462302496194,94.1
849,# 1227,0.1955136107054984,1.3058980248594532,0.005162711672159015,0.6632252044838345,1.9388041895304848,2.1948212248340915,0.3532766152774145,1.2671034709593068,0.29173132661691703,1.8010357615712655,0.5166148911602395,0.00823240648794147,1.2547879891543787,-1.323747448738921,1.5310058666852149,1.3169513525647318,1.7017855505969284,1.696757736242581,-0.9944464550189585,-1.666965884572268,-2.268499756945517,-3.116088504615319,-1.581964886503455,2.1295308701367825,-2.0705978747063774,63.2
850,# 1338,0.2660544668648422,1.2989945271247754,0.006465014537726859,0.0513902037070117,2.124451758031117,2.145206816272969,0.0009414471123585119,1.2267967303191256,0.00013571911455455613,2.1256743952437387,0.511459211017543,0.0018071575121781606,1.211245471972503,-1.4696156824799915,-0.7560307847539721,1.3702159574035309,1.3947156672210266,-0.5080506431313203,-1.1081236479610324,-0.904704435000486,-1.7017085924395896,-2.9327673532018084,-3.0859032594416567,1.3932325409023116,-1.5335331317452956,64.0
851,# 640,0.31203866680453124,1.582332555198219,0.017848242876040938,0.3873320302891082,1.796847899693209,1.9893384696455407,0.061805190569642385,1.4995366305887965,0.0581099145631278,1.858100081722124,0.6774216258259002,0.0255111542616908,1.4387091806101868,-2.92440354283261,13.873982594980928,1.5980926345816977,2.147662693598154,19.407298912082666,-1.7309673419761304,-4.4867226630533645,10.360840830519443,4.5233073780941835,-6.0742946940614,1.9184821611385845,-88.50648573429724,79.9
852,# 284,0.2897313293994076,1.6214703050420791,0.029673546097002786,0.5082292507637998,1.8255858552922601,2.0926960026859054,0.17940265999699626,1.4713500024749675,0.13127407621458712,1.863063586398077,0.6952217871538069,0.02517062818552489,1.430168225914436,-5.797108911129767,2.340317234167351,1.4351270206929174,2.0311265206713744,3.0942762749683546,-2.9907103384910143,-4.3983270893624296,20.597659570219893,3.6636576491861432,-4.1875830197459205,1.9027974189953205,-35.96701898655408,79.9
853,# 341,0.27099095892977193,1.3386079261493509,0.004474212601323738,0.6907889808402814,1.600405984340134,1.720187321967542,0.3422363633043624,1.5009973311936131,0.3296371903811935,1.4748387379929284,0.5400279741736128,0.043267103410862914,1.4974615638779596,-1.2451104007446554,1.5562213438221046,2.5752643386195007,4.072908450008303,1.5871022778368529,-0.95806428199672,-21.373204266672552,10.109437543318565,-4.3053588975817965,-3.2715038672374397,18.293870607198436,10.741881934631667,88.3
854,# 2080,0.2849713149343068,1.3956124084550419,0.0067182235257494975,0.5357306930024571,1.5950038382921714,1.6141389582516663,0.14080727799412582,1.5460552586129996,0.15375866013319428,1.5596235286383382,0.5773502588694899,0.0571780383377473,1.5243370806258936,-1.4978045811903562,2.8856229839376017,3.7946176079827887,4.196237474807465,2.6604496046146093,-1.0980949932871746,21.674014073922066,5.909676003940412,-10.140720299422917,-3.9159365412066456,5.289051181042698,7.3418246715834705,79.6
855,# 2054,0.3507915214238859,1.5049055854297937,0.01151406253135885,0.4858321973626614,1.5994249214931209,1.7550708751529114,0.15029698841524866,1.6495261669349124,0.11467239411405178,1.6184703381175187,0.6393200781293291,0.06800824143401203,1.6048879973470418,-2.0489197877809944,2.715281106865114,2.3548678292654324,4.094669056190503,3.5957252415577785,-1.368492740719316,9.619281151581523,3.2485621732900465,9.496684329728422,-21.024663007381406,3.7159185845654528,3.976867268279901,69.8
856,# 1685,0.2983234933052087,1.39568991213734,0.010721810467546215,0.059084548419539085,2.168610306755859,2.2555972893403204,0.00035079711043988,1.273285124431628,0.00020626320502267428,2.1760660508370266,0.5773983492273206,0.005312029186330132,1.212930618417111,-1.9537924812723657,-0.6054120770785975,1.260261802509118,1.3442153641958223,-0.5468108839585623,-1.3670729683338452,-1.3406135366883842,-2.3782870933903704,-10.157879712244098,-4.771519754708538,1.3362688593129028,-1.5507222391931352,67.6
857,# 5374,0.11492077825172173,1.238976609965669,0.004138090312683159,0.7385643836930591,2.1034831808374856,2.3788148070271546,0.4959521846342973,1.1284013813139409,0.4028701419792417,1.8984270075810503,0.4629100607176085,0.0008642765559160857,1.1282640057343645,-1.2060200300297388,1.3050717203472295,1.1670994924510385,1.4209778188856623,1.4348169800680783,-0.9429842547266268,-0.7400796481467049,-0.8979860348837038,-1.850327065332444,-0.8594666540246707,1.800782342600915,-0.8971736467895038,83.3
858,# 2119,0.3364946574297024,1.6058997448388534,0.03372080918079105,0.4774662594011747,1.6879570886284256,1.8727923480370412,0.1435119567377708,1.646897450152658,0.108849906803527,1.6343221834681851,0.6882471853887128,0.06486657222027578,1.5666108540345505,-7.699411898631718,2.833762762634273,1.8730881246038973,2.8343225441376148,3.835264387323482,-3.7471556622923368,11.338847834389169,3.2825982067921373,3.955922306229968,-11.214155883264546,3.4583718235532035,5.0231724573530805,59.3
859,# 1342,0.3008744818653134,1.2562074979122724,0.003388185170428693,0.08249372826732435,1.6994665255972763,1.6926337015343358,0.0029885583274495034,1.4238188898107678,0.0005613875737935034,1.7027199437757912,0.4775952886548115,0.0124385102083472,1.4508928338577491,-1.1162953317934352,-1.0664906539626433,2.792602006110525,2.734371553468104,-0.6688815521953709,-0.8981380038353453,-2.163007166027189,-24.803373941482796,-2.09212390117936,-4.973587639168096,2.70771785552308,86.05889155107367,58.0
860,# 4163,0.2461248069800525,1.7593248281313068,0.05786596911165145,0.4856732031074605,1.8340135749311932,2.105457124908966,0.22293631121233728,1.498445952115152,0.11455984731748126,1.9104912477117992,0.7516183307164609,0.025819090035623708,1.404547749469805,19.950233480077337,2.001159536216756,1.4184369665097671,2.0001575283328754,3.599962165308028,-16.121183404955033,-4.5687055407634904,10.557457263483046,2.3312916808686914,-2.488078828977032,1.7694483057367687,-12.555373070125535,91.3
861,# 2081,0.274390970634489,1.3746261705388518,0.005833364043386542,0.5479466987872743,1.5753307469589477,1.5554389563967728,0.13563026403159378,1.5385837834184402,0.16451857696832514,1.5284320778636542,0.5640760748177666,0.05943482258672881,1.5226372948891391,-1.3991483892038847,2.993482417370281,5.464287594937813,4.731126075924216,2.509896910994125,-1.0446871016712167,16.937189867423264,6.3277747591528115,-6.890264747069973,-3.4106262002719605,7.015093836956012,7.487509102130798,82.7
862,# 5199,0.396328363539138,1.5659692844954969,0.014592824468432622,0.4647197126861957,1.5321806000152955,1.6632496401828512,0.10568584926747727,1.7477335942842636,0.10036291919726302,1.5555986650108244,0.6697051466046119,0.10793409911454753,1.6882701120986339,-2.444538820970825,3.9855683708643217,3.0840661370687936,6.742768057808425,4.279371466424806,-1.577531180124526,3.8771433132640474,2.397065545366885,5.046312184665942,13.425019137869539,5.457357577138714,2.8314805135062464,78.0
863,# 3441,0.23099613817315026,1.3084175124664332,0.0038754502328820976,0.563883669563884,1.5997077603702603,1.8140055377147108,0.21055213010749865,1.472651734927682,0.17929515415665295,1.513275268447526,0.5184770016453579,0.0262836211494637,1.4588164218099742,-1.175045127721878,2.0804755798726706,2.0759424605547223,4.088367396887067,2.341412109504328,-0.9177705071131478,-4.696237174750256,19.670896389658214,-3.1875637511338324,-2.148900373510792,8.419067974589824,38.244547955335115,75.6
864,# 970,0.3465705078239802,1.5946697582283162,0.01566293032037625,0.4978502794003578,1.5295246024998683,1.5220351803130765,0.10164186225001168,1.753680759693732,0.1233946315637522,1.5946697582283158,0.6831300510639735,0.12152419317815608,1.7821197429187174,-2.5941268450372856,4.203445640686819,7.54064779734237,6.933243534803418,3.3053031608780334,-1.6821518703856355,3.3618791056560666,2.3627108212310644,4.204154623783733,-16.75912248044305,4.204154623783741,2.2149443796750448,82.0
865,# 681,0.2919150926278504,1.2489876376963562,0.001799063177107984,0.4469369410014089,1.2952323246648252,1.3575586520855716,0.17774353036281573,1.6925876181223047,0.08927682906580317,1.2966419120004398,0.4715223571935202,0.049288897412533964,1.7964895319241931,-0.9034813285711636,2.3574038035467515,-5.399848596639164,-2.8399043556642813,5.137103273527598,-0.7347988326815729,-298.31666143441964,2.7930055195864822,-1.985791574960301,-4.3235335118125375,-2.8741519711908947,2.1492340035016686,75.5
866,# 3705,0.1403661318039835,1.1010416671448058,0.0003495739313194328,0.8868411175906099,1.6753352847336482,1.7938404609374905,0.6521086408006435,1.2758239147543158,0.6974891589062018,1.366076717894783,0.3102526419591239,0.015271910190420094,1.3055389022608317,-0.6049856279821948,1.1662007518171356,2.160947588881063,2.95528106327064,1.1364791388884536,-0.5322510835515367,-2.5386293212192648,-2.425654563940529,-0.7458586133156229,-1.03788159577949,-6.062992668554193,-3.1061089835817186,52.8
867,# 3481,0.4067670955589657,1.912668062354966,0.1424797115052531,0.456490349267102,1.7391748388758337,1.949582798898687,0.12375266736075625,1.809499142498664,0.09512502883872148,1.5753244053490307,0.8052944545933902,0.12638913726378212,1.6775299697421229,2.853218092103925,3.2947855263641967,1.6779734647586773,2.4489081232467416,4.633656617845396,3.459359844010095,3.2202307444172127,2.094137400574156,1.7639626502330243,9.951684979344316,4.731324355114295,2.9333159948546244,58.0
868,# 285,0.3321023265391675,1.7200835777431092,0.043846789998843325,0.5045280646638705,1.7556279416920293,1.99886857521854,0.18128977016455405,1.5590051550817448,0.1284268963928865,1.809807233872209,0.7364596943186591,0.04229129672748822,1.5268759947642956,-23.612050798899308,2.321368000353289,1.5806019310508737,2.3517442826537764,3.1658775343621337,-5.669258714246429,-18.38528588739089,5.3141413995683155,2.576001983235681,-9.774010692079738,2.0928794028417244,7.135422414705957,79.6
869,# 1575,0.7381154660723658,1.717030400896002,0.02097138028161652,0.08191211892804727,1.4187802141096368,1.4589119833553643,0.00030997296602673467,2.175673053757344,0.0005495971622162273,1.4762462856552314,0.7352525332022839,0.4785783189746104,2.1595765239175173,-3.469826216829724,-0.5906644921026961,37.992526740041114,-19.840928058862776,-0.6657309477295487,-2.0199408113704966,1.325636045583524,1.336683831152622,2.5979593865538897,1.4360697818550072,17.508476914920358,1.354057385994449,43.0
870,# 1599,0.47552626265982106,1.3771277643359572,0.006318615590547339,0.059657596048819865,1.5678363928871464,1.5220351803130765,0.0012963132028834868,1.671036891421848,0.0002123231004674969,1.5946697582283158,0.5656854249492381,0.08375998753603868,1.7152411022173113,-1.4533087174017232,-0.8223163407116737,7.54064779734237,4.979638282681846,-0.5497121777445829,-1.1107816244079618,5.767011148954271,2.9995231466193872,-7.17183734970747,3.896101368956288,4.204154623783741,2.6110549956264286,43.0
871,# 4823,0.3682758058280017,1.651576198594657,0.02416095113370476,0.5086879853053329,1.5951082974226056,1.733347468356961,0.1592667594930567,1.6862542762773378,0.13162986639058732,1.6630454318188137,0.7083290928701355,0.0747982656389718,1.6773515173006832,-4.149276939974252,2.5799233374059365,2.4859415643681984,4.193769146685346,3.085662107431596,-2.284509313568519,7.370293537529848,2.8499105873659385,3.222614459183298,928.6337261398974,3.0863635634914948,2.93508666806036,86.8
872,# 1431,0.29913064264975986,1.7133688813639798,0.06839584194312208,0.08682477232128179,2.327280367976689,2.252253391196432,0.010811961843163359,1.2881121230455892,0.0006545321136560057,2.453304515087032,0.7337993857053432,0.006245582248988635,1.2114970702462975,9.447130212152832,-1.9645050867535376,1.2631679640440907,1.2030412631961065,-0.6925863398430151,103.19778663741396,-1.4451696107924925,-2.676202796050798,2.624942046703615,-4.833839917095506,1.121344733196655,-1.536084637697669,56.8
873,# 1199,0.040180001596116115,1.1526646835929442,0.0072370619615455345,0.9456531876676256,2.049286009488559,2.2725027437195813,0.8308995940114731,1.098036379226205,0.8456597735937857,1.5426712809395997,0.3769302033121811,0.0011195136739642595,1.0930814571482153,-1.5555809369282634,1.0658126208478331,1.2459137240881888,1.4969931146885973,1.0591867030255362,-1.5036438367287146,-0.7905428085524563,-0.7301706781576872,-1.0510931198885816,-0.4515924749566064,6.0911615713161655,-0.7046666731845811,40.7
874,# 1331,0.2953617544921563,1.2566791654266714,0.0016682173525844404,0.4108781372711172,1.220264288599891,1.3120658579742146,0.12838079388699358,1.7720216639262791,0.06936479378681036,1.2207376036678443,0.4779881365737202,0.06234757356999057,1.861862225674373,-0.8833923103698201,3.1670775255539643,-3.2958240232637954,-1.6283688157350096,9.046385367880351,-0.7282831412287508,13.335142402018194,2.264516524515537,-2.099346398173522,-4.554680101690137,-1.6335457580711945,1.9065601968375383,83.0
875,# 5189,0.3218128023111864,1.4829594730460383,0.010721810467546215,0.4760134664441234,1.6339652558201887,1.804567853876779,0.12902505790661015,1.5957157733450764,0.1078593297780944,1.6396474286656229,0.6277258438994988,0.051835975667919566,1.5307123071018685,-1.9537924812723657,3.1504287054653837,2.114560874244064,3.4636992212787368,3.8806187300854735,-1.3264753160962697,74.38789882883269,4.179482063000228,14.556787510226613,-7.474664897579392,3.381189261853372,6.846616278415537,70.6
876,# 2259,0.17137110685745097,1.4190675485932578,0.011841580191037326,0.5619271501163509,2.1678363631758373,2.4376200201776905,0.24920443463747946,1.2076807214458494,0.1774353093514395,2.1766299317162483,0.5916079783099619,0.0021634098608257395,1.1909609299816415,-2.0889354573418952,1.8627543654188288,1.13043652509219,1.3450492814756254,2.360623275691093,-1.3747696703809995,-0.956611403001662,-1.4979309971033317,-20.071404221764165,-1.309030983824048,1.3356741972519257,-1.343474059911219,66.3
877,# 239,0.31631224988192075,1.2239586952608712,0.0010382704492557884,0.4153217609140612,1.1490519283479808,1.1902420194945278,0.14915262435333207,1.8369804423016671,0.07163974974854134,1.1513113455965651,0.4495447005791891,0.07705334329720899,1.977119840626009,-0.7751539431666579,2.734195642981972,-1.3372559220788935,-1.026975248259431,8.244140775257545,-0.6501625041754339,6.8690333798440975,1.9895661276762309,-1.6693376909966635,-6.621401848153735,-1.0419992896516441,1.62140755632768,81.8
878,# 4170,0.23853976568688134,1.7149900632418507,0.04741474199164125,0.4840212452007465,1.8321451653995016,2.1155357871154346,0.2051977980053633,1.4844486509586563,0.1133948351026204,1.9008239268593652,0.7344435217040468,0.022997779551616474,1.3893825798592188,-61.447599567189314,2.1183162923258845,1.4056888648743278,2.0069092153068793,3.644666560346547,-7.0242585298032045,-3.884211102792517,14.03697600005459,2.6129060187544684,-2.30830001146253,1.7944280054180688,-8.918634417639668,93.3
879,# 5299,0.4799703841218688,1.6173895065194657,0.01812289021422539,0.5267953846406774,1.6075501886603258,1.8125541462834085,0.17001739867973806,1.7490502931111274,0.14619276632647635,1.6134528948490947,0.6934071197996081,0.1583080567661543,1.7279782558397043,-2.9685938005077297,2.4427073216246815,2.0817547548363664,3.9223106721694463,2.785073667183497,-1.7885998941214245,2.5933888349574232,2.389345307365316,3.73518935313193,3.7598349301025737,3.8074514076910955,2.521394492066465,67.8
880,# 2561,0.26628855307578303,1.5129095337787306,0.01505250029907046,0.5358816869509584,1.7878934004879037,1.9964478858447885,0.17373959964160693,1.4500746298764728,0.1538887059098794,1.7872207510532525,0.6434552357445102,0.021488212905556872,1.393751089580123,-2.5079183996558814,2.40037955666956,1.5849890168934762,2.1878918850774154,2.658456471022233,-1.6202185570632075,-3.5703628557911418,98.97895605874837,8.460640318626101,-3.094300936076741,2.1909973932598072,-9.744298753803411,86.2
881,# 4158,0.23863390346051974,1.7506227083332588,0.05624557622974522,0.4839961368486553,1.8391396883288271,2.11344755348329,0.2215197664643013,1.4908401047516515,0.11337718912252533,1.914740897827261,0.7483124734862083,0.024239810741083688,1.392584649698506,24.59578584456597,2.009704803349483,1.4082997235546395,1.981956135393083,3.64535578812738,-13.695790288563405,-4.168062240870282,12.186594470465215,2.3802116017107,-2.3104042631511974,1.7587851476826457,-9.510298969826506,92.9
882,# 1037,0.4536126774566282,1.5652916106272066,0.010721810467546205,0.3955648353308727,1.2563068268455253,1.3901448473593854,0.06063490524245942,2.0850932233717385,0.061894638538859625,1.2742146353968018,0.6693819084076612,0.23219399643507144,1.993090941716308,-1.953792481272364,15.219507735651767,-9.053187630425564,-2.0936419708689837,13.78180667078335,-1.3575065719785846,1.948282282078465,1.4453759141713618,5.071020511932777,4.7735335082745465,-2.39546905497698,1.5911351746433582,65.4
883,# 3838,0.2153552437608571,1.439276398429668,0.011096399211634566,0.5528404466168828,1.8693541405714733,2.1601675070684205,0.19043983561707026,1.3562932367282192,0.1689660406479561,1.83435958786976,0.6034405407340621,0.01053256402958678,1.3028357746570205,-1.9984883186017424,2.2361675558181737,1.3534062165872909,1.8834352902721485,2.4551073939128547,-1.3697021925029251,-1.931392452944094,-5.312205369614222,-97.8901280368934,-1.8675310970964587,1.9989141480333383,-3.03259576119012,78.7
884,# 1463,0.4333361808063531,1.7924915105347026,0.08138632303774919,0.08202871674619318,2.1759991995326518,2.1550507816134647,0.004237251015248851,1.404838231398438,0.000551947477092162,2.284688081889928,0.7639414620093933,0.023617127434923918,1.4099509641028631,6.104360659427232,-1.217611253767754,1.3590786091245568,1.3363394183843025,-0.6663619665255205,12.752946565005965,-4.02261734622285,-12.652040587417016,2.1669797743324293,6.1065514998595,1.2359147264847399,-14.61811401981542,39.9
885,# 3849,0.20550184623664505,1.4271860372526934,0.010023957271027487,0.5678030858202577,1.8775638860096868,2.1565114407602284,0.20227671688682566,1.3443581147620671,0.18305991034432,1.836554012304916,0.5964098418710525,0.009868293877329931,1.2997852842740159,-1.8717509631298197,2.139981364729268,1.3574513176928191,1.8589949870327545,2.304044474980312,-1.2942498587306706,-1.8536502359426648,-4.593953859641063,-29.713807134599605,-1.7173270682389623,1.991078754557916,-2.9528907810600873,78.4
886,# 3845,0.21366766900630849,1.4391558409043452,0.011189107242540798,0.5578335990966214,1.8754650345235275,2.159785754463386,0.1950735306802621,1.352150966877584,0.17358572459457616,1.8403330635206456,0.6033711296529222,0.010405823663782987,1.302288433139022,-2.0096267262111995,2.196802308479509,1.3538267287432528,1.8651564769558304,2.4020825320230097,-1.3779293307959677,-1.9164557381732708,-5.042017856269362,-95.73409781168712,-1.840490505314248,1.977785196494067,-3.01804623572227,78.4
887,# 3823,0.19940950413772668,1.4130844410948675,0.009567861465674222,0.5721030374663706,1.8835479050532045,2.194370909185554,0.21069203278749266,1.3316511404400084,0.18725040285057554,1.8295333056422247,0.5880262426702473,0.008583005008526585,1.2843689838606789,-1.8189032494461752,2.0795176667303163,1.3174042812310718,1.8417446812038227,2.2646782377149477,-1.2731912952805424,-1.7065126052391928,-3.995248827418482,-16.13751658977024,-1.6329336354525823,2.0164552492336867,-2.595886903279233,75.2
888,# 1318,0.09655807300818746,1.0408474069804388,7.609872180640684e-05,0.8169195125183544,1.5956367527606359,1.7431906153828616,0.5835140550477849,1.253871440985259,0.5451773553517234,1.3234558325648125,0.20008797009442375,0.006140718824915142,1.3115995472772437,-0.4627145331386156,1.2188615113840868,2.424218265769324,4.181334055404598,1.253470082862605,-0.41586281625986543,-1.433477011336357,-2.0568643173881607,-0.4508573761750988,-0.7476016981570338,-3.675306269040183,-3.2816594197887814,62.0
889,# 2802,0.3199668049552515,1.6977636660668292,0.047471440708001175,0.5623625446302905,1.74403089534766,1.9841437118895755,0.2352033284226852,1.5414873817307484,0.17784807229177546,1.7211572565967386,0.7275382426346942,0.05090821450193879,1.547637214244635,-62.989484702749046,1.9321243574570373,1.6078794859191408,2.4191347492767017,2.356315086282084,-7.526044497084944,134.716321147057,6.157643389051204,2.7485925218355494,-7.166505429118824,2.568394350070627,5.8289162009904265,68.6
890,# 2057,0.3461866341498681,1.5780783619572216,0.016047119992837214,0.5213991361134631,1.6589110286644293,1.8024267058552117,0.17837969766233394,1.612360438857723,0.1417460357818726,1.7104116321685416,0.6754316251299669,0.053284064520899774,1.575758098832371,-2.649647953821764,2.3508040055189383,2.1236009714042967,3.1338111723179813,2.8672966455307094,-1.6053909810011249,44.19431744482214,3.8281028534637898,4.646984733419735,-16.45352650688075,2.6472712466665103,4.717808366610346,82.3
891,# 2624,0.1703411722172641,1.3795401517742458,0.009736819479060969,0.5729881562543433,2.166172191528599,2.493035934183522,0.2807652611699876,1.1917673405426417,0.18812085130562672,2.1357174819427938,0.5672303062124588,0.0014755597226757669,1.1645611096466868,-1.838414678280294,1.7343409675104533,1.0994696447028802,1.346848242010304,2.2567771524239606,-1.2468241536981786,-0.8525832690608071,-1.3504877844782883,-7.4638146137414845,-1.2987823331711954,1.3812413241496158,-1.1342854717241106,66.8
892,# 4831,0.3330023535008145,1.604163985753866,0.021066933745803856,0.5071472669421094,1.6067935561615687,1.7519220759481953,0.16311651138196376,1.6354091385327052,0.13043744045056768,1.667650125623637,0.6874610823355946,0.055105585424746466,1.6305006464507223,-3.4881669045633346,2.527998722959833,2.372733534485636,3.937635158298816,3.114816984122128,-2.070188304103869,29.557873065873423,3.4422702175603144,3.992017834369306,-10.039583925258428,3.035572586738372,3.51646706392035,89.6
893,# 643,0.3383775715135146,1.6190111097939748,0.01948812809627076,0.3596120614690229,1.7388323678824271,1.9047998414573764,0.04484210678592406,1.5607622242536936,0.046505331976780966,1.8112655460961624,0.6941293372314369,0.03502620028226016,1.4949403782843602,-3.198465369861456,-28.67857792195727,1.7840303664528954,2.451044494265936,-43.99581307997932,-1.8329398494277729,-8.53099365906659,5.243546255831348,3.706365998818741,-11.962733957241387,2.0869530233743934,11.247135702514806,81.4
894,# 2113,0.3785612342307141,1.6058997448388534,0.0231433977963909,0.489944606875767,1.6010383526194618,1.7587221597109044,0.17032488617336444,1.6873258517237029,0.11760910484299035,1.6343221834681851,0.6882471853887128,0.0820253217675515,1.6608073362429008,-3.916215281435154,2.4391187238812937,2.3345934878689616,4.059026109925227,3.4899499739951603,-2.342658568290328,6.008740040996933,2.8400758063018863,3.955922306229968,34.93747328945849,3.4583718235532035,3.1118251367728003,63.8
895,# 861,0.3948290876239787,1.5677677271774677,0.01366332118174314,0.4833728012722083,1.499214487491093,1.6170094999317397,0.13792082774307315,1.7764337328531694,0.11293969974295145,1.5363326006221678,0.6705615391429618,0.10464945515489406,1.7307705533959643,-2.320113261602037,2.9442808697284195,3.742021796087376,10.41809597369256,3.66256197902332,-1.4897294009214952,4.038440767839954,2.2424918530081355,4.982054614278256,14.144731179286214,6.467079913535407,2.50279294949436,70.3
896,# 2114,0.4278769811240925,1.7332529390438172,0.040353208790186286,0.4890499738749931,1.5420228156173,1.681270845573281,0.17910134654600035,1.7965228668012758,0.11696602207267995,1.5946698623613165,0.7416198180488103,0.12152413366108525,1.7874530029224165,-14.279977576200073,2.3433901642761343,2.896806743025804,6.127376311222914,3.5123532813209795,-4.960659777226532,3.3618809507652765,2.149087709621344,2.4865544753791737,6.618990168543272,4.204152150534384,2.189923770164966,65.3
897,# 830,0.5239774295995114,1.7427927698445318,0.045334412570183134,0.4863901756696111,1.6513879852025724,1.8491424529240268,0.17372616761232731,1.7689305763246719,0.11506795181840107,1.6796682811493884,0.7453112548906441,0.14661404233202271,1.7506724761103218,-32.02087744050942,2.400528056190516,1.947742678750308,3.2249754298137647,3.580945529913687,-5.947534867155027,2.7776535739811408,2.2802985999969407,2.426635010519401,2.827308043414962,2.9123060750495964,2.3799240266761355,46.6
