,Index,AtomicWeight Inversed Log,AtomicNumber Inversed Log,Bond dissociation energy Inversed Log,AtomicPeriod Inversed Log,Electronegativity Inversed Log,MolarVolume Inversed Log,AtomicGroup Inversed Log,Assumed CN Inversed Log,EmpiricalRadius Inversed Log,CalculaterRadius Inversed Log,Oxidation_States Inversed Log,Poisson's ratio v
903,# 2850,-1.0849358090976249,-1.4274759245643611,-1.2667906907291375,-3.9422100804542386,1.9103887946306728,-7.871790720488615,2.032050745339297,-2.668924144162444,-9.257577118883477,-5.71198215665508,2.0175419841047133,0.24
904,# 4140,-12.337283449077866,29.246480683631617,2.0202666704899026,2.4014701787539035,1.9878442370612175,-2.291157197007739,1.4108323713675208,-4.130146132260866,12.217830784023633,-9.32115843382435,1.7635550265372457,0.262
905,# 5324,-1.1817896593694701,-1.6067264436136268,1.7463429045413583,-5.254327767451608,1.7189831403960378,-1.2938450540012465,1.2632329626724341,-1.3299643843891789,-2.304147217405254,-1.8169545090800048,2.0305452105914865,0.256
906,# 3459,-1.621428854792665,-2.50804584563288,2.443109067486488,8.33960410067054,2.2148285906019045,-3.0944559392443822,1.5891876270821172,-3.6469287079373673,58.55354224310151,-10.24559692338001,2.218560581280184,0.24
907,# 279,-1.8970139788763432,-3.004199385550001,3.6781806068101095,6.149940067835371,2.1626180768662557,-2.380569578891629,1.3497723270497122,-2.9611447939009223,105.6616915671445,-6.679949801873147,2.101641321744,0.254
908,# 1332,-0.6744390969376174,-0.8036630318821409,3.3899908013591635,-1.8510444158080708,-0.9784124262813526,-5.895761447620541,-1.5477707831298957,6.484798583409859,1.9349926673443183,1.6393961911519694,-0.9862315551631056,0.221
909,# 3844,-1.3449898793541184,-1.9585433477528489,2.176460197409337,-50.74693908561551,1.859305214689996,-1.8192892114217905,1.3418074333166408,-1.860399962868453,-4.856228777352719,-2.9135895346430023,1.978205167283394,0.21
910,# 1007,-1.3467230984557153,-1.9537924812723657,5.903182456396647,7.1791797809656765,-20.94550650994378,23.73291607199044,4.006371710892334,3.3295610497684462,1.9907991697368344,2.3469174497798257,-46.040320686198406,0.23600000000000002
911,# 600,1.1144709199956064,1.1064224694557776,4.016243305990966,1.0889426952340893,1.3742958930566314,-6.0341443089195845,1.1166912424779405,5.991442686254196,2.211263243549284,10.789678380318868,3.191141386800123,0.21899999999999997
912,# 5311,-1.1759115297025329,-1.6357559517781892,1.6979904005242683,-7.0938707451572816,1.7973076957569996,-1.5715713578817194,1.3632623246071915,-1.6116283759602066,-3.02665267801733,-2.4017933949702046,2.0872102220050794,0.24100000000000002
913,# 2625,-1.0915451667776213,-1.5109296149107403,1.6437016123342214,-4.203205050448333,1.542548084552377,-1.3901082308332389,1.2223068333544338,-1.2026228006744628,-1.842301523940762,-1.5896975741373283,1.7188580596190548,0.2
914,# 770,-2.0339292843880576,-4.046031122771001,2.6626894621922523,2.4865539641361614,9.35586930575124,7.314489166568209,7.540647797342318,4.213209094714238,2.098692398949532,2.3624654190679033,4.2041546237837215,0.281
915,# 823,-1.837663564330222,-3.168859930448911,-1.0649292675618622,5.538352996824749,1.447184786926761,1289.1191000269791,1.519035225956206,-2.213092540832411,-6.697896099543575,-4.062681862513008,1.3356741972519257,0.272
916,# 739,-3.4057608502628325,-9.66202156200935,3.1454621733783577,2.018568343298747,15.807365558253505,1.9955551049936169,3.3426682339990945,1.6116003213687955,1.5375897242458918,1.5681537839068318,5.444338026352762,0.254
917,# 1029,-0.7781509594001165,-0.9584039742506748,3.112865058104545,-2.3849711775726594,-2.6512247905777193,-3.769089685027665,-12.06125030178932,140.22199523345458,2.642131612397026,2.232612611305881,-2.642575729021412,0.251
918,# 3470,-1.7441849254213448,-2.7219101171920137,2.418383282671031,7.009498736638894,2.85944914782681,-5.169521099259348,2.086536457117109,-24.659030300696354,5.473400055967094,5.158722769873702,2.5070420379018024,0.22
919,# 5200,-1.3289926327000725,-1.9537924812723657,3.3050309069960386,14.837743495357284,3.400416128355962,-6.268219236297091,1.9896973796483397,-186.07954515479446,4.364128632836893,7.620000197291063,3.3269409288411174,0.2
920,# 5202,-1.3274185093182882,-1.9537924812723657,3.1643111918592925,16.469106042564945,3.1325086901421333,-5.622576647008625,1.9122843389619568,-28.01767789924966,4.9529858379565415,9.704011571506527,3.078141784832113,0.2
921,# 5204,-1.3277018401693577,-1.9537924812723657,3.2312592379064564,15.631891395643553,3.252193185889302,-5.978401023638367,1.9685036752411058,-47.219948189558494,4.6598206911237385,8.704661316106911,3.1935559075548166,0.2
922,# 2055,-1.4262778596950103,-2.185075347557776,2.606374757981109,7.380369965784181,3.7802556099178215,-19.594953797390264,2.2879832092500654,12.029582477406091,3.381357927511237,4.146234398360125,3.3450673803941613,0.22899999999999998
923,# 227,-1.2128993949829563,-1.6856439742228315,5.090814806557526,10.90019953826902,-2.8510429166651554,7.40054390435796,-12.904005150766785,2.4321116698698924,1.643158973688587,1.73593414291796,-3.2705871340384136,0.239
924,# 4825,-2.245651285103494,-4.020103784703661,2.631558042750947,3.3335562354346915,4.022432639995505,-57.7964265722091,2.3727335344856315,8.435263306003058,2.966763638973698,3.0957276929401054,3.035572586738372,0.23800000000000002
925,# 4926,-1.6943844542462512,-2.8466437764418067,2.737508218441479,3.6796970923620833,4.702243727081527,5.089356976101663,2.4972069697936226,3.1509162404973217,2.3071899810771046,2.503697267922916,3.6796970923620873,0.23800000000000002
926,# 4181,-12.735114006738293,28.016868026191357,2.0495856729426145,2.3945753777507424,2.00370566430135,-2.3875619953164327,1.4080383088490065,-4.320224463922679,11.377513700289734,-10.785735804773221,1.7795510980306581,0.266
927,# 5367,-0.8450609668837459,-1.0842426935095832,1.3038779016339408,-1.5683598103153047,1.3909613856952197,-0.7738056074625659,1.1466200349639104,-0.6445520064803736,-0.7819191175407461,-0.7680207780538105,1.7656489000844755,0.191
928,# 1322,-0.3527375369682097,-0.3821657945559385,1.4228660274061884,-0.4684854097812514,-2.55746415442881,-1.3368847250022655,-5.265232511389201,-5.512020903068899,10.053540581456577,3.795170304250045,-0.7768557080858157,0.28300000000000003
929,# 2853,-2.00277813291534,-2.7639289804738136,-1.6294568252787949,48.141663534140044,2.0214725737968324,238.3190441337621,2.032050745339297,-5.336057112371552,27.233272683765666,27.4496213225392,2.0175419841047133,0.23
930,# 1050,-1.645989418375617,-2.7034252634859954,2.9844418014273204,3.6179195456395226,22.239715234573392,8.889414898291909,5.3968452841574415,3.3618800455944795,2.0172627253913813,2.1706917580381955,7.252671871512213,0.259
931,# 4167,-6.582976526391121,-37.37107763069736,2.146842247857093,2.7258695831752555,1.9823142200715456,-2.216475069098786,1.4052855446739048,-3.635088397345993,18.540742761259466,-7.091033421139195,1.793946965789056,0.257
932,# 2809,-1.532881405211448,-2.4043667814186738,3.571742389409628,3.929013591518313,-7.366015834746518,5.3800809363720115,24.47884925877564,2.4776853802601044,1.6993049937282911,1.8276313635624268,-22.007990670894984,0.23
933,# 2810,-1.5907637072356329,-2.550010055035666,3.4585730831274804,3.7206498217157615,-19.91397528706617,5.390975835983689,7.170217702190044,2.6100995387137904,1.7927949111720691,1.9401558792700648,28.803587459866172,0.23
934,# 2229,-1.7880566084109168,-3.0146905819858625,-0.8656370779190996,6.896083879868352,1.366427815179431,-38.307288622266604,1.4338527101828904,-1.7791946173556,-4.057220440336837,-2.791978776997547,1.2778130522004294,0.26
935,# 3703,-0.5236822225480158,-0.5949957344779223,1.161067110705624,-0.7247629278887043,2.9661127163940835,-1.0380652840634148,2.1444074587986157,-2.497689625226453,-2.3954940435453747,-3.0217266238105505,-5.726509035705103,0.272
936,# 2932,-0.7759838598260814,-0.9607114200044696,2.6529491319433016,-2.28060491190948,-3.5116297951138598,-3.754273900163328,-18.51985253490533,-37.49994553905379,2.9273167884165607,2.3536358314703976,-3.5170448465866326,0.22
937,# 771,-1.7409847921051036,-3.050284729636547,2.9995078257311327,3.2588913532709243,6.314794064585673,13.125422310416855,7.540647797342318,5.767011148954271,2.454022070597321,3.1208601403340617,4.2041546237837215,0.27699999999999997
938,# 4546,-0.8178536610467873,-0.9535373066482478,1.383565040775717,-1.4801223578865537,5.191970059948775,-1.3805725406313862,2.5427177342288707,-12.124281963707675,-11.249565317998952,-25.504995910652003,-2.3731228782863174,0.304
939,# 829,-3.8318550879982136,-9.061953143170166,2.4303871211577444,2.853174039391674,3.1835577118304466,3.6416949083097903,1.9486986706984024,3.3592442926260584,2.5186185877143434,2.6925236051875507,2.9144283731996548,0.264
940,# 2435,-0.6814606820991996,-0.8128618504904377,1.4861650379426112,-1.2095522605166569,2.367299667845375,-0.9389234627781691,1.760737664271012,-1.5585352777119046,-2.076704055746051,-1.6185666806788794,12.552607674018741,0.29
941,# 1335,24.377368227644247,8.193937731471966,-0.6012707419837763,4.195377308395028,1.0798456808179808,-3.0420164268363097,1.0307744112023074,-0.9275072675327292,-1.6100817501906304,-0.844178580940671,1.1851444513854668,0.27
942,# 3510,21.990913611181735,6.9670054013966976,1.83932555748724,1.970352053919488,2.0747627110426805,-2.6759137586472432,1.5075894073890768,-6.975846429068534,6.266627778521436,-44.25397291473917,1.7656489000844755,0.29
943,# 5124,-0.9973336769477864,-1.2911094480060623,4.597648660853039,-5.217615692377959,28.529796490799235,-2.2930068696206884,2.8141470109335853,-6.67160329256338,4.3597643744398065,4.458599669431019,26.08700422323946,0.23600000000000002
944,# 2106,-4.1482815219989595,-16.14348687926892,71.8664535302291,2.584677365741178,5.151303833125565,-4.666628551253682,1.8829146052866477,4.038442174045649,2.8716425270763617,3.2060240873383634,18.00552651071284,0.28
945,# 4152,-4.040230655490527,-9.73337362664098,2.138572581730815,3.2996541485694464,1.8464709277681075,-2.281402801337252,1.3263759789601277,-2.7925167801079014,-38.81592329341734,-5.237438120821802,1.7040371640509258,0.23199999999999998
946,# 3427,-2.0327228905322356,-2.7009129978948945,1.5665160078919542,24.264345618184592,5.593449364200153,-3.4600202186192863,3.3496348283144717,97.08674511633605,4.4408231425862095,4.726729709708942,9.134228702417992,0.256
947,# 3830,-1.4178706238742935,-2.062186988286761,2.2306587795934507,-151.97621668172096,1.891206383280664,-1.8598458057205316,1.347936117589689,-1.9473603709393617,-5.311925689039606,-3.0328670368140904,2.0194279987892307,0.215
948,# 4135,-12.333100302337028,29.659274326429372,2.0364714507940094,2.402774843939941,2.009597504587536,-2.3289362858317952,1.4297343266885227,-4.306830235543239,11.229857733442428,-9.798779591174084,1.7824523659664897,0.259
949,# 4143,-5.102635691593495,-16.513844686933965,2.1111074345512217,2.906018346538981,1.9267390684371988,-2.212408520161948,1.3715207705517751,-3.2384430515112896,39.30918604925396,-6.465216545688628,1.7518710647387066,0.242
950,# 5300,-1.824354929593584,-3.0466410726143582,2.5819376259369866,3.400203396444084,5.5710718319080925,3.0303519611180034,2.3757164233710037,2.1342716079494037,2.043126757414769,2.1267649933585937,5.386659880683878,0.223
951,# 696,-1.6119861160566349,-2.3711254465259883,4.552037169835803,5.153116474636142,-28.73102193741332,758.6176722991428,-48.340668300257185,2.9796981760628958,1.9945730306605456,1.892682229585829,18.005562983170467,0.237
952,# 4183,-10.66123334626449,44.69740129442084,2.110610972912462,2.4462934256795883,2.0264455249404483,-2.646568305196226,1.4025585332438621,-4.61071277079603,10.76889291318954,-15.216258860992706,1.8092038740429215,0.26
953,# 1201,-1.867336615353837,-1.920811708064037,1.0780595245840905,-1.2540358669585294,1.4967355585934048,-0.4853377650400665,1.2450246729391248,-0.863982257363274,-0.8226541356580123,-0.7613103657116419,6.606675260820258,0.27399999999999997
954,# 4149,-10.708610099768137,41.89687219009471,2.028199270479504,2.4581389766475774,1.9684216558914,-2.3008453289839585,1.3996826554883357,-3.951458323619413,14.111466273392972,-8.657627944072901,1.7536631392928916,0.257
955,# 1321,-0.3700095517611197,-0.4039860513387041,1.3603167734283816,-0.4638583182741363,-5.458787609119512,-1.1459107773089938,145.9074883341784,-3.4063479955013363,-40.7533868773006,7.0225431132480125,-1.1028550719242811,0.289
956,# 3825,-1.2996369787117603,-1.8731375540481177,2.156694293098601,-25.00247605634891,1.8689650177789472,-1.7204961415521778,1.333183397259757,-1.8043551217647609,-4.569499344784722,-2.801580028813249,2.0196863812731656,0.215
957,# 2423,-1.3335072666018946,-1.6380000518730726,1.7964938532064718,-5.6552345457832836,3.6413411565520817,-1.6142161078336543,2.475704658179819,-4.727274582865865,-125.1335079869265,-5.576516827770551,32.809502890083635,0.3
958,# 3513,168.83009139044938,9.447130212152851,2.379816827321368,2.0265938767348035,2.471226255582875,-2.504398312927851,1.5212864376361908,-9.840329332210489,4.514611296968675,63.280395381875856,2.056253725857502,0.3
959,# 2429,-0.904827407244152,-1.1239347047698711,2.1790294381137127,-2.693430153294924,3.3528294873666766,-1.4083184610479167,2.1319661988298706,-3.0558284478505935,-10.004318777543446,-3.785318241318088,23.156950606555878,0.3
960,# 4151,-6.066798275400172,-28.37253387737446,2.079762080153355,2.792482591028548,1.9072905354368528,-2.2923823948104056,1.3630603964621075,-3.3083771494634173,39.235195831758396,-6.619784292062509,1.7293457249823814,0.247
961,# 5198,-1.3206491672401452,-1.953792481272364,2.963314305982842,25.5722023930415,2.500788945971512,-4.014361257815045,1.7785244254233763,-6.1947371717485575,10.489585622241398,-33.793426561976105,2.5081539084619213,0.207
962,# 2881,-1.264161336441176,-1.7647556766302266,3.953876779810348,-12.536607751997511,2.2713056334816333,-2.0631963631359835,1.4932381327897488,-2.1272888618743044,-13.099001091374754,-6.448937531489189,2.280186246338248,0.21899999999999997
963,# 1336,6.624866324860723,4.583229335118907,-0.6184728119780599,3.1722484510509013,1.089795645582333,-3.2974081947548157,1.03486290321611,-1.1004978762460855,-2.063486492350098,-0.977850495051648,1.2254995361741443,0.265
964,# 240,-0.6557246207756346,-0.7731311889122414,4.112516473065368,-1.8175282312868075,-0.7051694491027719,-6.650404848294188,-1.15963359666917,4.925887589529761,1.7661989842497396,1.5279403025180345,-0.7109328208723767,0.217
965,# 3697,-2.5782543408231318,-5.1363396344721775,2.911074295422424,2.7080423106832887,4.1263489020123325,10.409495218433575,2.476283583060039,3.889515974304017,2.473651498770243,2.513987387123263,2.9876629780468624,0.25747515
966,# 4463,-4.3642143732430485,-4.84826411600403,1.5048128287624984,-15.615622503274095,13.618773394611162,-3.740781958242227,4.50404147014596,4.032845258311869,2.9205142777196342,3.6636486035382347,-1.2060085895997872,0.24
967,# 2432,-2.312294354469864,-2.9625525600097777,1.592946541192488,22.142250706581642,4.2295363789476745,-1.992975365666381,3.2681321998871367,-13.788243055390367,8.835773899161277,-22.12544411238348,33.18010620554843,0.29
968,# 3429,-4.47463820541843,-7.471377316953831,1.4989731203486951,4.063422799305783,7.28828701602696,-4.5963565746165305,4.401060207425188,8.486001357536237,3.0432400979715584,3.4002817430131715,8.419318055618227,0.27399999999999997
969,# 3256,-2.120979363531451,-4.094726398377883,25.58967022308228,2.287206133280244,-8.746949676119302,30.460924528831487,3.5504491921976284,3.738711017468904,1.773152577884083,2.1640667517140217,23.364832424060353,0.29
970,# 3463,-0.986559607719728,-1.3109530144236476,1.5263866101913257,-2.9886553713499064,1.6842928957334278,-1.4938888834840856,1.3079865644012494,-1.5521507378020696,-2.127554271609684,-1.9403448787761783,2.102032257914978,0.23
971,# 2666,-1.5444303368930097,-2.3665912244681384,5.1889132346192905,6.18555826252594,5.0696919147222665,-6.8009163209640775,2.029904844340637,11.145549568572829,3.1010336115796653,4.389465520850297,4.938965686577514,0.22
972,# 2414,-0.765081048034642,-0.931313870376391,1.7907092327506935,-1.7231623285570683,2.926733064789418,-1.2217095313045954,2.0309100421561146,-2.3090646734563447,-4.2543742485625815,-2.4733070862256334,32.750431629374624,0.29
973,# 3512,53.814196363327476,8.481350354719448,2.169834445972997,2.008402932112363,2.3270536671920823,-2.556600586171601,1.5169253756569652,-8.725006341602777,4.9417353817436815,260.75226484428737,1.9519934779714896,0.29
974,# 1319,-0.4014008258472648,-0.4440519706115746,1.2598444049964042,-0.4550519768845929,8.226126150200301,-0.8597483241579401,3.345598187009471,-1.8218332602561405,-3.1936802639141537,-7.252761996772407,-2.2927219476961747,0.301
975,# 2016,-2.527378427449352,-4.70734801568893,2.66871307949066,4.617802630869856,1.926278419182525,-2.1329235511422837,1.3044871833026024,-3.208095600275997,-13.337145663620564,-6.686933276238973,2.0716558486737453,0.24600000000000002
976,# 3820,-1.3359677686206308,-1.9368992772089904,2.2742629560088696,-50.77900936843872,1.91452636323749,-1.81885259811333,1.3568000774603972,-1.9406020304847345,-5.475212354541744,-3.0497968131865507,2.05163725257751,0.21600000000000003
977,# 4655,-1.149862485593147,-1.2709419940162945,1.4023088427235009,-2.161671837393354,79.4441231001222,-2.9778130423054083,6.233615889207416,6.242803458503403,4.344766361077366,4.595204683001789,-1.353631548008024,0.244
978,# 3747,-0.3973713313856505,-0.44708533513207466,1.0157610272764166,-0.029111652501670717,1.6341206766208225,-0.30308508926069644,1.3463608762259192,-0.5249137805084074,-0.4068403583054854,-0.5823788974286723,5.985738820120678,0.278
979,# 1879,-1.8150844268444448,-3.093039702595451,-0.8911070236503291,6.185408500777861,1.3967160496853297,-111.4626374641719,1.4723904869342184,-1.9526403402122328,-4.927546860942716,-3.2441838765529667,1.2985718433989524,0.26899999999999996
980,# 3667,4.802803301680185,3.570347164657362,3.167202851161562,1.4973059760167082,5.622106267962583,-3.5283849003349435,1.9424014751676677,6.178607629169347,2.1202407859583747,3.9297997555660915,3.1129222808981494,0.3
981,# 277,-1.9249259194550783,-3.1006078605730862,2.6837315964583777,6.548696714634588,1.9158170462173798,-2.4912228650811854,1.33313988366693,-2.5272022641490706,-15.436987106303695,-5.1005910313129945,1.860892764836353,0.23600000000000002
982,# 3037,-1.3024574555788793,-1.9612676282309056,1.791944587024416,-10.447521074246527,1.3269523371156513,-1.3263833955092044,1.0880469227174492,-0.8357529305777393,-1.3594943752163184,-1.1304477445386747,1.3356741972519257,0.166
983,# 1956,-2.8332991161422543,-5.837321859918231,-0.2598919484975819,8.603448653246211,1.1679662176692265,-2.2032500293004422,1.0670450025937004,-1.0350764571324649,-1.2025177349913356,-0.9676395121472692,1.2447695281312114,0.247
984,# 414,12.67493615996877,5.923951041952682,1.8436560654827627,1.9471241731687243,2.4279910756334044,-22.213949109655367,1.618087213745792,10.58393593934302,4.369567280181771,3.7580942589725193,2.4605161314945243,0.26899999999999996
985,# 1430,-3.8821328146088887,-9.705705032317605,-1.4027241026764967,4.408974503876669,1.1815345081048934,-3.816898382338476,1.2631679640440907,-1.2186536690725374,-1.99402935060435,-1.9652281489648995,1.1213447331966544,0.26
986,# 4172,-10.840558860302846,40.2819269821641,2.070012436687522,2.4374178339243104,2.005683492103915,-2.3459295375241624,1.4082389171247407,-4.175829479623515,11.903351360957055,-9.809042670974174,1.7797837388001725,0.265
987,# 569,-1.5823093439864335,-2.5449725041681566,3.348516314724105,5.769627093275134,2.344798533212008,-2.8253139868350763,1.4491861451454071,-3.598268441578917,14.08013208781348,-15.705027989856047,2.1691809315749877,0.2746197
988,# 2056,-1.5328628295069813,-2.4532499994649064,2.442051676507224,5.400188815553001,3.351328444877758,-17.54231713917323,2.1835263952046167,21.544453935191264,3.640478404330071,4.477423313570528,2.873042674137178,0.221
989,# 4139,-16.415324354296995,19.62105484431255,2.0043875151405683,2.3294162803379597,1.999245796325425,-2.3043510851832214,1.4181381625847411,-4.339231327216947,10.893814109400132,-10.097010542925716,1.7654509440272852,0.2605
990,# 4892,-1.3628579589681886,-1.9537924812723657,-0.7501444154905121,-6.549667341312669,1.173792110774543,-1.9481601884654935,1.0515961952832995,-0.6001835248370885,-1.0242785425487533,-0.6601878653863756,1.1781768235034118,0.21
991,# 2108,-3.3320440263898052,-7.2905985073212385,6.345918094953063,3.2588920963254973,3.5161745008065823,-8.657343845441082,1.9214765438628223,31.496677907220374,3.1202924204277607,3.8281899019798136,4.204152150534384,0.24294580000000002
992,# 212,-0.8463314505027715,-1.069249915132573,2.710379547309537,-2.767836179871732,-12.972434257605741,-3.028304245085561,5.994991955664336,-8.50691435254584,3.861693737192738,3.1475638004589235,-12.53086403335003,0.22399999999999998
993,# 5193,-1.3423816648348643,-1.9783909887071556,3.2063227171261164,14.489577216680155,3.2812679616382816,-6.054942357611041,1.962161141189028,-68.05817939926288,4.554691554654721,7.963576499934702,3.1971561709845493,0.218
994,# 4182,-11.617996472583982,34.359405843091075,2.0795071319709866,2.419853659552297,2.015064267155899,-2.5113444517553063,1.4053338877866837,-4.46165869792517,11.060076379960716,-12.636568942785173,1.7942365384748071,0.255
995,# 5318,-1.1589536703028127,-1.6039578938389625,1.741574421754826,-6.306677954015018,1.7665961864654312,-1.4592181119109218,1.3231595942844083,-1.4927874501566092,-2.7506058829127995,-2.1496312513393616,2.0524859355265384,0.239
996,# 4177,-17.419486957388383,18.018579378232428,2.037229087979041,2.277633801852472,2.0649526412358523,-2.5893386529555764,1.4471241380203212,-5.128669523486041,8.417408794823919,-16.967061142355885,1.8016140422338087,0.262
997,# 3696,-2.6301241031286557,-5.350690467899813,2.8494647988058186,2.6351016408351624,4.307291774360056,8.817815676571904,2.6020658156176935,3.6604819137243063,2.3939718733500066,2.411081687577375,3.035572586738372,0.23872889999999997
998,# 772,20.211538597061256,5.758117224635099,2.7956099374088885,1.5544241446500782,36.88728946248439,3.1068327433993708,7.540647797342318,2.4521779198732987,1.6620950408483461,1.7771018091930744,4.204154623783741,0.268
999,# 5306,-1.1609457416691262,-1.6004685592417012,1.6931269761599903,-5.770621326325442,1.7261767091846625,-1.4213897042618826,1.3090336040517176,-1.4187239302872872,-2.489575241774512,-2.008868047419672,2.0106395627454323,0.237
1000,# 3666,2.3918259103316077,2.132461389813046,2.7541063613105576,1.1940568392791433,151.48735541495412,-6.692941872313137,2.896808114798899,2.8236779284163798,1.562215401241888,2.3189242882707632,4.204154623783741,0.3
1001,# 3428,-2.9018349669552617,-4.1419597837358815,1.5310474177309823,6.570939072395237,6.364899343201836,-3.982823428178413,3.8174729957126594,14.765638599670314,3.5677861993701776,3.915404741817457,8.784919690186014,0.264
1002,# 862,-1.6016617863660976,-2.628662364629018,2.489189165168361,4.403207793334925,4.01425450251467,-120.26025512276878,2.483132153171972,9.482372145290233,3.015661503230827,3.51113674246568,3.1911413868001457,0.221
1003,# 2118,3.4206670782703767,2.785941611298514,2.0920955244781307,1.3048270657737933,-6.335470870681562,2.163470806843,41.14011213498929,1.5975546744367572,1.3206541991452885,1.260089024704915,18.00552651071284,0.29
1004,# 5185,-1.3999088860210689,-2.1142357297304093,2.7705499739972765,6.865996111240157,5.531141429209198,-13.934255896233413,3.403003588866297,10.768009136693006,3.14431393948982,4.320592077482544,5.665617120365268,0.252
1005,# 4830,-1.9782946947608824,-3.222962814965453,2.588305144860325,4.365380260397067,4.60073272133095,-10.84470460978578,2.575322263494444,17.764943400066628,3.2174366734662634,3.2395567429494285,3.4381690902359874,0.23800000000000002
1006,# 2684,-2.0314984488170267,-3.3009538195285435,5.175231119510967,3.12404281095234,-11.2192305752607,12.07593966927192,-7.260752280696628,2.2284512760178847,1.7305838684976131,1.6330221997329133,18.005562983170034,0.244
1007,# 1241,-0.39981983196952187,-0.4419660726849545,1.1890553370044166,-0.478230367056372,10.235038597839011,-1.079172736741664,4.481434353436697,-2.847034071724836,-4.408930355280608,-15.614545521903073,-1.8162090439561116,0.266
1008,# 5215,-1.3260117187121734,-1.9537924812723657,3.1483228915039194,16.643140964120338,3.1001936421196348,-5.714756125520532,1.9540855952075844,-25.534925516290716,5.055882018723495,10.461229017989012,3.0567652304685318,0.2
1009,# 2430,-0.7541249094274529,-0.9170873087569418,1.7558564544619428,-1.6998604946580194,3.1284780020233054,-1.3305638678525564,2.3120312712795443,-2.633321100195288,-4.989786132167447,-2.764569646742499,-133.91385892588823,0.29
1010,# 2691,-1.401907658008497,-1.9473823698425163,3.4174993512178973,10.868611740009642,-20.390653820574727,-8.771545629800139,-12.904005150766785,4.141300164774666,2.3117432891804426,1.9496714916951512,18.005562983170034,0.23600000000000002
1011,# 1445,-1.1510534880829224,-1.5842906738072615,2.598645426379902,-7.374694389928839,2.4612008537553525,-1.808891079639649,1.5831186083013389,-2.121672621020726,-13.348088761367213,-9.84898955852,2.4509348174954866,0.20199999999999999
1012,# 3947,-1.62820283655428,-2.6625807397857493,4.387033068581731,4.270363534246196,3.833257530893835,-6.577181801841893,2.1595881806785067,-47.526665242105494,3.649356215753509,6.958381549784153,3.2421750489244503,0.272
1013,# 4137,-6.739041406968449,-42.54176753486453,2.1484246033320082,2.68119866654984,2.041327339850104,-2.4018701505421083,1.4658582428438716,-4.181923867567165,12.610860771613845,-8.864557957665369,1.83798230729596,0.257
1014,# 2467,-1.0942354235013596,-1.4909479072994567,4.684311187239879,-8.549827261637667,3.234937617209722,-2.2223535520418167,3.429793673728037,-6.676377410594437,36.13810812328399,-8.4727293277242,4.204154623783741,0.26
1015,# 4822,-2.3408717633644627,-4.340285937911982,2.625989953227568,3.0863635634914948,4.21204019917871,61.06969291657816,2.4859415643681984,6.4731234121959345,2.754668664054782,2.8770445419803723,3.0863635634914948,0.239
1016,# 4836,-2.1209875385086243,-3.646331197302124,2.504503833527107,3.8854150359295008,3.380685369096373,-8.506958283466556,2.202739080775965,-4149.15484936638,3.874145174654494,4.113547707292602,2.7242635594888736,0.24100000000000002
1017,# 4888,-1.4037186981347494,-2.118845916375939,2.1824053449174907,8.394522534733232,3.266655529283085,-36.630159781007826,2.028846651812439,9.77974129879758,4.016587653610558,4.7756313351084145,3.4077663691114233,0.23
1018,# 1053,-1.797670623872499,-3.0235187059526654,3.2499484862072068,3.2366010390282267,10.371963598785657,19.364204808345068,6.742710773590397,3.361880041072563,2.121941133160788,2.1336905087268683,4.770005272055284,0.255
1019,# 773,-6.421350494608536,-140.48612226038284,3.1152180098809867,2.0442607965254966,9.209185211075168,4.744369211034066,7.54064779734237,3.3618791056560666,2.006154578012409,2.351394775714393,4.204154623783741,0.278
1020,# 3436,-0.8599022867247087,-1.089702486053712,1.7622427663902478,-2.5332386750305784,4.1339002109308165,-2.3527876343267247,2.3813262049841564,-5.130035602230455,27.08029838908165,17.938145348465728,10.19007345526136,0.223
1021,# 5323,-1.2146010055302323,-1.6557185264881509,1.7309885254269366,-5.654551544006455,1.7203612844352196,-1.3472899387997916,1.275794769037608,-1.3706246812549814,-2.3694512970571195,-1.8762973795496745,2.02307931456148,0.254
1022,# 1045,-1.0328065862919111,-1.3503572718606691,6.625382032348885,-18.46363157927893,-2.09895040123549,-99.09143624000812,-11.070419184617457,3.3459829626111697,1.7836280750815263,1.8304954394057629,-2.2259572887681496,0.258
1023,# 818,-1.8628522841481765,-3.2555163000881433,-1.2973696470659906,4.979221078990995,1.5084543703427424,88.19839041406523,1.5748699173580163,-2.565452626939034,-10.671933319191485,-5.485120348854003,1.3798197729619914,0.273
1024,# 214,-0.9143796903390524,-1.176741060857984,2.890090536842255,-3.4234013562747716,16.494896800683232,-2.559072839029536,3.0801046726406165,-5.127579559037824,5.2331711616955126,4.56590698483315,18.005562983170034,0.22399999999999998
1025,# 4237,-0.5830860255369932,-0.6676794740518551,1.317076857334771,-1.1099287149123287,373.8798612343276,-2.3714563374610087,6.868167970405465,13.722818231249974,8.622663289122615,6.748496911348246,-1.4865465105562423,0.28
1026,# 4591,-2.773430014887498,-5.830172297498412,2.783412058709533,2.5952156403146467,4.286032690658079,6.767442735104322,2.366053234133521,3.552999245784338,2.3556163140170336,2.4362791740160445,3.0998027072743253,0.23842110000000002
1027,# 3821,-1.2694485616037792,-1.818873496767301,2.1470841921025388,-18.197437006196967,1.8774440364321208,-1.722275375655662,1.353241581038253,-1.8142944688486933,-4.515460125980847,-2.7564831494926105,2.0493512082493948,0.21600000000000003
