,Index,MolarVolume Exponential,AbsoluteMeltingPoint Cubed,Electronegativity Exponential,AtomicPeriod Exponential,AtomicPeriod Square Root,AbsoluteMeltingPoint Square Root,AtomicNumber Inversed Log,AtomicWeight Inversed Log,AbsoluteMeltingPoint Inversed Log,Electronegativity Inversed Log,AtomicPeriod Inversed Log,Assumed CN Inversed Log,EmpiricalRadius Inversed Log,AtomicGroup Inversed Log,Oxidation_States Inversed Log,CalculaterRadius Inversed Log,MolarVolume Inversed Log,Bond dissociation energy Inversed Log,Shear modulus G (GPa)
911,# 600,1.3657408689354924,0.08710093024322355,2.14166616625188,2.5132296205093034,0.9599836599916588,0.6657897920372423,1.1064224694557776,1.1144709199956064,5.363729852691879,1.3742958930566314,1.0889426952340893,5.991442686254196,2.211263243549284,1.1166912424779405,3.191141386800123,10.789678380318868,-6.0341443089195845,4.016243305990966,21.21
912,# 5311,1.2149439753767797,0.25648670118982825,1.8997346198691392,1.3764531120476202,0.5652521400677571,0.7970963283481133,-1.6357559517781892,-1.1759115297025329,1.8300253685188328,1.7973076957569996,-7.0938707451572816,-1.6116283759602066,-3.02665267801733,1.3632623246071915,2.0872102220050794,-2.4017933949702046,-1.5715713578817194,1.6979904005242683,28.6
913,# 2625,1.196235177958392,0.2331744997002565,2.0207640185044857,1.3364122461271677,0.5385058913120272,0.7845371418399303,-1.5109296149107403,-1.0915451667776213,1.942965139112339,1.542548084552377,-4.203205050448333,-1.2026228006744628,-1.842301523940762,1.2223068333544338,1.7188580596190548,-1.5896975741373283,-1.3901082308332389,1.6437016123342214,28.12
914,# 770,1.5246642979220622,0.15647813928751084,1.5058815268826524,1.7332530178673953,0.7416198487095663,0.7340781186856076,-4.046031122771001,-2.0339292843880576,2.619718891252362,9.35586930575124,2.4865539641361614,4.213209094714238,2.098692398949532,7.540647797342318,4.2041546237837215,2.3624654190679033,7.314489166568209,2.6626894621922523,37.05
915,# 823,1.4450803486470838,0.002453750064337893,2.0837692471997324,1.5537602582936476,0.6638357975446152,0.3672583854792077,-3.168859930448911,-1.837663564330222,-0.996632118901664,1.447184786926761,5.538352996824749,-2.213092540832411,-6.697896099543575,1.519035225956206,1.3356741972519257,-4.062681862513008,1289.1191000269791,-1.0649292675618622,22.45
916,# 739,1.8352973803670876,0.10950196502875126,1.4797956531392709,1.8289598140774408,0.7770118388033275,0.6916775058016146,-9.66202156200935,-3.4057608502628325,3.8062023091644415,15.807365558253505,2.018568343298747,1.6116003213687955,1.5375897242458918,3.3426682339990945,5.444338026352762,1.5681537839068318,1.9955551049936169,3.1454621733783577,23.44
917,# 1029,1.3259777443286345,0.0737687411754477,1.286966573562401,1.2736478977649617,0.4918182017478989,0.6476077868605056,-0.9584039742506748,-0.7781509594001165,7.630096937531119,-2.6512247905777193,-2.3849711775726594,140.22199523345458,2.642131612397026,-12.06125030178932,-2.642575729021412,2.232612611305881,-3.769089685027665,3.112865058104545,33.9
918,# 3470,1.3541528842689872,0.13630757356613446,1.6852238907500483,1.5285058653748471,0.6513760048403836,0.7173867170908225,-2.7219101171920137,-1.7441849254213448,2.9786767741709923,2.85944914782681,7.009498736638894,-24.659030300696354,5.473400055967094,2.086536457117109,2.5070420379018024,5.158722769873702,-5.169521099259348,2.418383282671031,34.01
919,# 5200,1.3683860828107264,0.1037577775747076,1.6382932849014356,1.4822000556647534,0.6273177090522911,0.6854936616418766,-1.9537924812723657,-1.3289926327000725,4.0855022523921045,3.400416128355962,14.837743495357284,-186.07954515479446,4.364128632836893,1.9896973796483397,3.3269409288411174,7.620000197291063,-6.268219236297091,3.3050309069960386,28.87
920,# 5202,1.36061763963404,0.10661347432240743,1.6590224484133855,1.4783241142028936,0.6252272314199782,0.6886026389499089,-1.9537924812723657,-1.3274185093182882,3.939827665887716,3.1325086901421333,16.469106042564945,-28.01767789924966,4.9529858379565415,1.9122843389619568,3.078141784832113,9.704011571506527,-5.622576647008625,3.1643111918592925,28.87
921,# 5204,1.365083736640276,0.10585978380746366,1.6492425049038362,1.4802076920898064,0.6262446889383197,0.6877889071478731,-1.9537924812723657,-1.3277018401693577,3.976880299290226,3.252193185889302,15.631891395643553,-47.219948189558494,4.6598206911237385,1.9685036752411058,3.1935559075548166,8.704661316106911,-5.978401023638367,3.2312592379064564,29.12
922,# 2055,1.4184663585373802,0.121448093343048,1.6149133198888233,1.5238801926994383,0.6490453300501863,0.7037176604281307,-2.185075347557776,-1.4262778596950103,3.36424069772946,3.7802556099178215,7.380369965784181,12.029582477406091,3.381357927511237,2.2879832092500654,3.3450673803941613,4.146234398360125,-19.594953797390264,2.606374757981109,30.1
923,# 227,1.5236431449581598,0.07393157162947812,1.2956936689708478,1.4966448055634471,0.6350006350009528,0.6478458131911529,-1.6856439742228315,-1.2128993949829563,7.587547422969474,-2.8510429166651554,10.90019953826902,2.4321116698698924,1.643158973688587,-12.904005150766785,-3.2705871340384136,1.73593414291796,7.40054390435796,5.090814806557526,28.9
924,# 4825,1.4355802171019938,0.12907966836718987,1.6027300048363948,1.6430846222828015,0.7046810217862783,0.7109018430432041,-4.020103784703661,-2.245651285103494,3.149029327630045,4.022432639995505,3.3335562354346915,8.435263306003058,2.966763638973698,2.3727335344856315,3.035572586738372,3.0957276929401054,-57.7964265722091,2.631558042750947,35.09
925,# 4926,1.564793555819061,0.119266487169237,1.5762610949746942,1.6205386932865933,0.6948083337796515,0.7015948696808999,-2.8466437764418067,-1.6943844542462512,3.4340458926421507,4.702243727081527,3.6796970923620833,3.1509162404973217,2.3071899810771046,2.4972069697936226,3.6796970923620873,2.503697267922916,5.089356976101663,2.737508218441479,28.71
926,# 4181,1.273788108205993,0.11234549380537666,1.833029492321867,1.7481570668563184,0.7473701414811601,0.694639181446193,28.016868026191357,-12.735114006738293,3.686302488669948,2.00370566430135,2.3945753777507424,-4.320224463922679,11.377513700289734,1.4080383088490065,1.7795510980306581,-10.785735804773221,-2.3875619953164327,2.0495856729426145,36.88
927,# 5367,1.1063124620820224,0.407735504234994,2.127554898479626,1.2146360012327249,0.44095855184409904,0.86111883460825,-1.0842426935095832,-0.8450609668837459,1.426626182150057,1.3909613856952197,-1.5683598103153047,-0.6445520064803736,-0.7819191175407461,1.1466200349639104,1.7656489000844755,-0.7680207780538105,-0.7738056074625659,1.3038779016339408,36.56
928,# 1322,1.1901989848227894,0.3430290000581708,1.282515376617393,1.0444807238767813,0.2086141101727693,0.8366718158123692,-0.3821657945559385,-0.3527375369682097,1.554356054360979,-2.55746415442881,-0.4684854097812514,-5.512020903068899,10.053540581456577,-5.265232511389201,-0.7768557080858157,3.795170304250045,-1.3368847250022655,1.4228660274061884,31.17
929,# 2853,1.4469043265295096,0.0036806030143419132,1.8281743408461828,1.4558660712883644,0.6128629223068255,0.3929341992996184,-2.7639289804738136,-2.00277813291534,-1.1517735472564874,2.0214725737968324,48.141663534140044,-5.336057112371552,27.233272683765666,2.032050745339297,2.0175419841047133,27.4496213225392,238.3190441337621,-1.6294568252787949,27.19
930,# 1050,1.5093527793132857,0.12019338772693547,1.4693182595173302,1.6241815731907563,0.6964223155827128,0.7025007022263795,-2.7034252634859954,-1.645989418375617,3.403881689725424,22.239715234573392,3.6179195456395226,3.3618800455944795,2.0172627253913813,5.3968452841574415,7.252671871512213,2.1706917580381955,8.889414898291909,2.9844418014273204,32.4
931,# 4167,1.264019530955257,0.1120585295930172,1.8390375634030631,1.700495446908889,0.7286423319847265,0.6943431466240053,-37.37107763069736,-6.582976526391121,3.697923796470192,1.9823142200715456,2.7258695831752555,-3.635088397345993,18.540742761259466,1.4052855446739048,1.793946965789056,-7.091033421139195,-2.216475069098786,2.146842247857093,37.9
932,# 2809,1.55741119105975,0.10110207576830232,1.3787515045915737,1.6072183756551663,0.6888432098726831,0.6825377535549229,-2.4043667814186738,-1.532881405211448,4.235042733483988,-7.366015834746518,3.929013591518313,2.4776853802601044,1.6993049937282911,24.47884925877564,-22.007990670894984,1.8276313635624268,5.3800809363720115,3.571742389409628,28.45
933,# 2810,1.5571520830612804,0.10391755736394137,1.4188719775753968,1.6182037357691248,0.6937699395220056,0.6856694843192612,-2.550010055035666,-1.5907637072356329,4.076958915345113,-19.91397528706617,3.7206498217157615,2.6100995387137904,1.7927949111720691,7.170217702190044,28.803587459866172,1.9401558792700648,5.390975835983689,3.4585730831274804,28.45
934,# 2229,1.4310383854025106,0.0011769017768597414,2.148525406888612,1.5300300483457996,0.6521406095721933,0.3249301689905158,-3.0146905819858625,-1.7880566084109168,-0.8010959192337829,1.366427815179431,6.896083879868352,-1.7791946173556,-4.057220440336837,1.4338527101828904,1.2778130522004294,-2.791978776997547,-38.307288622266604,-0.8656370779190996,17.06
935,# 3703,1.1507225684096545,0.7009911394980951,1.674268039361212,1.0969928368176944,0.3042575413680571,0.9425088165207288,-0.5949957344779223,-0.5236822225480158,1.134327017440701,2.9661127163940835,-0.7247629278887043,-2.497689625226453,-2.3954940435453747,2.1444074587986157,-5.726509035705103,-3.0217266238105505,-1.0380652840634148,1.161067110705624,20.13
936,# 2932,1.325586284469079,0.08332571489413836,1.3187901426995199,1.2678063524204108,0.4871222900268123,0.6608910056304281,-0.9607114200044696,-0.7759838598260814,5.825220947249083,-3.5116297951138598,-2.28060491190948,-37.49994553905379,2.9273167884165607,-18.51985253490533,-3.5170448465866326,2.3536358314703976,-3.754273900163328,2.6529491319433016,34.83
937,# 771,1.4873600770485538,0.14675767545753826,1.538799184752104,1.6487212707001284,0.7071067811865477,0.7262733984817712,-3.050284729636547,-1.7409847921051036,2.77513759074498,6.314794064585673,3.2588913532709243,5.767011148954271,2.454022070597321,7.540647797342318,4.2041546237837215,3.1208601403340617,13.125422310416855,2.9995078257311327,38.81
938,# 4546,1.1951732934115162,0.5374451659690797,1.5620803402542955,1.2058589302767928,0.4326570445821967,0.9016867616190448,-0.9535373066482478,-0.8178536610467873,1.26099617085208,5.191970059948775,-1.4801223578865537,-12.124281963707675,-11.249565317998952,2.5427177342288707,-2.3731228782863174,-25.504995910652003,-1.3805725406313862,1.383565040775717,23.74
939,# 829,1.6227619830655886,0.11569202780732317,1.6547398331813472,1.6859007656691616,0.7227032586061863,0.6980457793848366,-9.061953143170166,-3.8318550879982136,3.5579741394710376,3.1835577118304466,2.853174039391674,3.3592442926260584,2.5186185877143434,1.9486986706984024,2.9144283731996548,2.6925236051875507,3.6416949083097903,2.4303871211577444,20.17
940,# 2435,1.1352035890189036,0.4541379431894855,1.7528730978419198,1.174609092375312,0.4011675521565173,0.8767275046816342,-0.8128618504904377,-0.6814606820991996,1.3570695579987664,2.367299667845375,-1.2095522605166569,-1.5585352777119046,-2.076704055746051,1.760737664271012,12.552607674018741,-1.6185666806788794,-0.9389234627781691,1.4861650379426112,36.31
941,# 1335,1.3031879608600367,0.00013198694686477848,2.5312817355550252,1.5950402239620964,0.6833000473465761,0.2256429819653702,8.193937731471966,24.377368227644247,-0.5056627888256242,1.0798456808179808,4.195377308395028,-0.9275072675327292,-1.6100817501906304,1.0307744112023074,1.1851444513854668,-0.844178580940671,-3.0420164268363097,-0.6012707419837763,22.83
942,# 3510,1.288098960769143,0.11571630603017577,1.8143015083466565,1.8424774590477095,0.7817359599705718,0.6980701916537121,6.9670054013966976,21.990913611181735,3.557088933873792,2.0747627110426805,1.970352053919488,-6.975846429068534,6.266627778521436,1.5075894073890768,1.7656489000844755,-44.25397291473917,-2.6759137586472432,1.83932555748724,35.69
943,# 5124,1.268520850709676,0.07395957062227226,1.463751496737129,1.3548857783903232,0.55110539317595,0.6478866982244723,-1.2911094480060623,-0.9973336769477864,7.580288099944254,28.529796490799235,-5.217615692377959,-6.67160329256338,4.3597643744398065,2.8141470109335853,26.08700422323946,4.458599669431019,-2.2930068696206884,4.597648660853039,35.39
944,# 2106,1.3457096652377198,0.08553798666736162,1.5631408590079112,1.7188692180033318,0.7359800562713417,0.663783578341906,-16.14348687926892,-4.1482815219989595,5.543183101062566,5.151303833125565,2.584677365741178,4.038442174045649,2.8716425270763617,1.8829146052866477,18.00552651071284,3.2060240873383634,-4.666628551253682,71.8664535302291,30.15
945,# 4152,1.2678524906383917,0.12370104947978496,1.8818923638198335,1.6456051858456326,0.7057678164183786,0.7058767823822446,-9.73337362664098,-4.040230655490527,3.2962958439178403,1.8464709277681075,3.2996541485694464,-2.7925167801079014,-38.81592329341734,1.3263759789601277,1.7040371640509258,-5.237438120821802,-2.281402801337252,2.138572581730815,34.99
946,# 3427,1.3172442681113707,0.2105802926924845,1.5525440392729084,1.4672024825234584,0.619158715139329,0.7713230102319096,-2.7009129978948945,-2.0327228905322356,2.0802826286463687,5.593449364200153,24.264345618184592,97.08674511633605,4.4408231425862095,3.3496348283144717,9.134228702417992,4.726729709708942,-3.4600202186192863,1.5665160078919542,38.05
947,# 3830,1.2397122071355935,0.17079903314181652,1.8668072736090984,1.4411865240880086,0.6045384597922084,0.7448707171156465,-2.062186988286761,-1.4178706238742935,2.433618311758204,1.891206383280664,-151.97621668172096,-1.9473603709393617,-5.311925689039606,1.347936117589689,2.0194279987892307,-3.0328670368140904,-1.8598458057205316,2.2306587795934507,31.97
948,# 4135,1.2705593063846887,0.11264270156808635,1.831406118645724,1.7467670700818152,0.7468377942257826,0.6949451200712697,29.659274326429372,-12.333100302337028,3.6743740460981167,2.009597504587536,2.402774843939941,-4.306830235543239,11.229857733442428,1.4297343266885227,1.7824523659664897,-9.798779591174084,-2.3289362858317952,2.0364714507940094,37.88
949,# 4143,1.2637740625285137,0.11764023238263835,1.8555332331543657,1.6803158059470031,0.7204038835816691,0.6999913053195876,-16.513844686933965,-5.102635691593495,3.488875910751017,1.9267390684371988,2.906018346538981,-3.2384430515112896,39.30918604925396,1.3715207705517751,1.7518710647387066,-6.465216545688628,-2.212408520161948,2.1111074345512217,36.48
950,# 5300,1.6681343581881174,0.14269104546741793,1.5530347337249342,1.638308165378525,0.7026123418268455,0.7228798514473115,-3.0466410726143582,-1.824354929593584,2.8492017444497724,5.5710718319080925,3.400203396444084,2.1342716079494037,2.043126757414769,2.3757164233710037,5.386659880683878,2.1267649933585937,3.0303519611180034,2.5819376259369866,27.11
951,# 696,1.445369061517258,0.10182020204935407,1.426602080608392,1.5630931813777995,0.6683312551921143,0.6833433814793288,-2.3711254465259883,-1.6119861160566349,4.193146070384237,-28.73102193741332,5.153116474636142,2.9796981760628958,1.9945730306605456,-48.340668300257185,18.005562983170467,1.892682229585829,758.6176722991428,4.552037169835803,35.2
952,# 4183,1.28675119031146,0.11282914065117235,1.8268366595291223,1.7395950606134525,0.7440781963991978,0.6951366928736615,44.69740129442084,-10.66123334626449,3.6669465671159793,2.0264455249404483,2.4462934256795883,-4.61071277079603,10.76889291318954,1.4025585332438621,1.8092038740429215,-15.216258860992706,-2.646568305196226,2.110610972912462,35.84
953,# 1201,1.0479836362904718,0.8216226537753176,2.049455041564932,1.1802485147666255,0.4070933824538636,0.9677846604503336,-1.920811708064037,-1.867336615353837,1.0700810519883004,1.4967355585934048,-1.2540358669585294,-0.863982257363274,-0.8226541356580123,1.2450246729391248,6.606675260820258,-0.7613103657116419,-0.4853377650400665,1.0780595245840905,19.47
954,# 4149,1.2689695350982082,0.11446740119897995,1.8430380956039312,1.737700705691753,0.7433456839538184,0.6968088167187991,41.89687219009471,-10.708610099768137,3.603452982342007,1.9684216558914,2.4581389766475774,-3.951458323619413,14.111466273392972,1.3996826554883357,1.7536631392928916,-8.657627944072901,-2.3008453289839585,2.028199270479504,36.92
955,# 1321,1.1661561089775254,0.3902611029969121,1.3583895145967722,1.0435235298541479,0.20640493272856225,0.8548551740226148,-0.4039860513387041,-0.3700095517611197,1.456974995852682,-5.458787609119512,-0.4638583182741363,-3.4063479955013363,-40.7533868773006,145.9074883341784,-1.1028550719242811,7.0225431132480125,-1.1459107773089938,1.3603167734283816,30.25
956,# 3825,1.2284121243378088,0.1782507098035983,1.8741776257295628,1.4239804473483464,0.5945217255078366,0.7501910489643686,-1.8731375540481177,-1.2996369787117603,2.352137276141787,1.8689650177789472,-25.00247605634891,-1.8043551217647609,-4.569499344784722,1.333183397259757,2.0196863812731656,-2.801580028813249,-1.7204961415521778,2.156694293098601,31.6
957,# 2423,1.2189605860061183,0.29930729800969946,1.6227829414961965,1.3610482598595781,0.5552073325872549,0.8178736524057432,-1.6380000518730726,-1.3335072666018946,1.6725060177784905,3.6413411565520817,-5.6552345457832836,-4.727274582865865,-125.1335079869265,2.475704658179819,32.809502890083635,-5.576516827770551,-1.6142161078336543,1.7964938532064718,41.53
958,# 3513,1.279885035303518,0.09032667394393984,1.7356355105249135,1.82679689487266,0.7762500258061847,0.669837313595317,9.447130212152851,168.83009139044938,5.03628196000086,2.471226255582875,2.0265938767348035,-9.840329332210489,4.514611296968675,1.5212864376361908,2.056253725857502,63.280395381875856,-2.504398312927851,2.379816827321368,41.53
959,# 2429,1.1982399055421713,0.2768834018832461,1.6416794788223477,1.2888927142189623,0.5037692812192904,0.8073270183943227,-1.1239347047698711,-0.904827407244152,1.7484135409397494,3.3528294873666766,-2.693430153294924,-3.0558284478505935,-10.004318777543446,2.1319661988298706,23.156950606555878,-3.785318241318088,-1.4083184610479167,2.1790294381137127,41.53
960,# 4151,1.2684850085521395,0.11887524249454015,1.8616298296114544,1.6926473426316009,0.7254610797436771,0.7012107561870755,-28.37253387737446,-6.066798275400172,3.4470108416055263,1.9072905354368528,2.792482591028548,-3.3083771494634173,39.235195831758396,1.3630603964621075,1.7293457249823814,-6.619784292062509,-2.2923823948104056,2.079762080153355,35.92
961,# 5198,1.332106004720326,0.1174615182155813,1.7310746230940726,1.466018665386235,0.618506536400764,0.6998139600649939,-1.953792481272364,-1.3206491672401452,3.4950553850222796,2.500788945971512,25.5722023930415,-6.1947371717485575,10.489585622241398,1.7785244254233763,2.5081539084619213,-33.793426561976105,-4.014361257815045,2.963314305982842,30.36
962,# 2881,1.254295093517668,0.07745197045188386,1.7706848584346984,1.40449086898525,0.5828163229393383,0.6528880883718856,-1.7647556766302266,-1.264161336441176,6.788824331828431,2.2713056334816333,-12.536607751997511,-2.1272888618743044,-13.099001091374754,1.4932381327897488,2.280186246338248,-6.448937531489189,-2.0631963631359835,3.953876779810348,34.08
963,# 1336,1.3121178091919452,0.00018666765289479916,2.5115660788855743,1.6556738898906358,0.7100761298452272,0.2390625298914024,4.583229335118907,6.624866324860723,-0.5370395478394296,1.089795645582333,3.1722484510509013,-1.1004978762460855,-2.063486492350098,1.03486290321611,1.2254995361741443,-0.977850495051648,-3.2974081947548157,-0.6184728119780599,21.34
964,# 240,1.3723445847933655,0.05441096885211299,1.0931799449965574,1.2364025569486468,0.4606582239937647,0.6155751456486597,-0.7731311889122414,-0.6557246207756346,33.779794167405896,-0.7051694491027719,-1.8175282312868075,4.925887589529761,1.7661989842497396,-1.15963359666917,-0.7109328208723767,1.5279403025180345,-6.650404848294188,4.112516473065368,33.9
965,# 3697,1.499262637747056,0.12725125393389425,1.5980184434175435,1.7026798459167003,0.7295227137180227,0.709213529205285,-5.1363396344721775,-2.5782543408231318,3.1969029069683645,4.1263489020123325,2.7080423106832887,3.889515974304017,2.473651498770243,2.476283583060039,2.9876629780468624,2.513987387123263,10.409495218433575,2.911074295422424,32.73
966,# 4463,1.3252275672297629,0.4168956944021937,1.4857334884651026,1.4120739257054562,0.5874176478588616,0.8643133776728533,-4.84826411600403,-4.3642143732430485,1.4117110421284942,13.618773394611162,-15.615622503274095,4.032845258311869,2.9205142777196342,4.50404147014596,-1.2060085895997872,3.6636486035382347,-3.740781958242227,1.5048128287624984,25.52
967,# 2432,1.2494922556900168,0.3110559955695665,1.5936086167622334,1.46943017866402,0.6203826980819531,0.8231388431528597,-2.9625525600097777,-2.312294354469864,1.6373600440308986,4.2295363789476745,22.142250706581642,-13.788243055390367,8.835773899161277,3.2681321998871367,33.18010620554843,-22.12544411238348,-1.992975365666381,1.592946541192488,42.24
968,# 3429,1.3444033855784103,0.19979940262804494,1.5249804772893654,1.6008375225187599,0.6859496656949221,0.7645966031060217,-7.471377316953831,-4.47463820541843,2.1589589713311206,7.28828701602696,4.063422799305783,8.486001357536237,3.0432400979715584,4.401060207425188,8.419318055618227,3.4002817430131715,-4.5963565746165305,1.4989731203486951,38.69
969,# 3256,1.4625141295204214,0.08293009788736946,1.388378486450846,1.7675956850994232,0.7547319081399412,0.6603670007970363,-4.094726398377883,-2.120979363531451,5.879554044705857,-8.746949676119302,2.287206133280244,3.738711017468904,1.773152577884083,3.5504491921976284,23.364832424060353,2.1640667517140217,30.460924528831487,25.58967022308228,40.69
970,# 3463,1.2072695145669634,0.29259187328772696,1.946677879477216,1.3011699480936396,0.5130924086538989,0.8147862847036625,-1.3109530144236476,-0.986559607719728,1.6939358003815768,1.6842928957334278,-2.9886553713499064,-1.5521507378020696,-2.127554271609684,1.3079865644012494,2.102032257914978,-1.9403448787761783,-1.4938888834840856,1.5263866101913257,23.98
971,# 2666,1.3737932607681942,0.08701581042205471,1.5653278579428582,1.5409987416652646,0.6575946622102464,0.665681306785558,-2.3665912244681384,-1.5444303368930097,5.373122599063801,5.0696919147222665,6.18555826252594,11.145549568572829,3.1010336115796653,2.029904844340637,4.938965686577514,4.389465520850297,-6.8009163209640775,5.1889132346192905,32.7
972,# 2414,1.1761717537401868,0.3489338920440678,1.67819579702334,1.2286395145865834,0.4537702849660009,0.8390551855422678,-0.931313870376391,-0.765081048034642,1.5407313880304672,2.926733064789418,-1.7231623285570683,-2.3090646734563447,-4.2543742485625815,2.0309100421561146,32.750431629374624,-2.4733070862256334,-1.2217095313045954,1.7907092327506935,39.14
973,# 3512,1.2824732320092629,0.09789429486428074,1.7601017290173722,1.8317341807763692,0.7779866052154994,0.6788798165768288,8.481350354719448,53.814196363327476,4.436996904246425,2.3270536671920823,2.008402932112363,-8.725006341602777,4.9417353817436815,1.5169253756569652,1.9519934779714896,260.75226484428737,-2.556600586171601,2.169834445972997,39.14
974,# 1319,1.1218337162657932,0.4915011123318143,1.5150252407027112,1.0417084923657436,0.20214387545822915,0.8883567723236643,-0.4440519706115746,-0.4014008258472648,1.3102102057149232,8.226126150200301,-0.4550519768845929,-1.8218332602561405,-3.1936802639141537,3.345598187009471,-2.2927219476961747,-7.252761996772407,-0.8597483241579401,1.2598444049964042,28.05
975,# 2016,1.258842112722964,0.14247632694726395,1.85567561354144,1.5790583741196889,0.6758910442028865,0.7226984419085807,-4.70734801568893,-2.527378427449352,2.8532825554116767,1.926278419182525,4.617802630869856,-3.208095600275997,-13.337145663620564,1.3044871833026024,2.0716558486737453,-6.686933276238973,-2.1329235511422837,2.66871307949066,32.9
976,# 3820,1.2365076932358017,0.16821697923732054,1.8593409979622049,1.4343411231022132,0.6005877089210669,0.7429820215694212,-1.9368992772089904,-1.3359677686206308,2.4640669021483217,1.91452636323749,-50.77900936843872,-1.9406020304847345,-5.475212354541744,1.3568000774603972,2.05163725257751,-3.0497968131865507,-1.81885259811333,2.2742629560088696,32.52
977,# 4655,1.300752943924027,0.4734923732573917,1.451415630511064,1.2606558582987186,0.4812817345358789,0.8828471065741188,-1.2709419940162945,-1.149862485593147,1.3319241419931986,79.4441231001222,-2.161671837393354,6.242803458503403,4.344766361077366,6.233615889207416,-1.353631548008024,4.595204683001789,-2.9778130423054083,1.4023088427235009,21.54
978,# 3747,1.0136692365559392,0.9417087154890372,1.9706794111141568,1.0000000000000004,2.107342425544701e-08,0.9900400535159438,-0.44708533513207466,-0.3973713313856505,1.020428735473042,1.6341206766208225,-0.029111652501670717,-0.5249137805084074,-0.4068403583054854,1.3463608762259192,5.985738820120678,-0.5823788974286723,-0.30308508926069644,1.0157610272764166,9.0
979,# 1879,1.4399288881551218,0.0013670570716113276,2.1228094053838453,1.5410013500621451,0.6575959492214294,0.3331433185917513,-3.093039702595451,-1.8150844268444448,-0.8344703054806601,1.3967160496853297,6.185408500777861,-1.9526403402122328,-4.927546860942716,1.4723904869342184,1.2985718433989524,-3.2441838765529667,-111.4626374641719,-0.8911070236503291,21.47
980,# 3667,1.3192840500389584,0.060031599103370525,1.5519220849518154,2.0490808040948374,0.8469895538599199,0.6257439394687242,3.570347164657362,4.802803301680185,16.03285269781178,5.622106267962583,1.4973059760167082,6.178607629169347,2.1202407859583747,1.9424014751676677,3.1129222808981494,3.9297997555660915,-3.5283849003349435,3.167202851161562,46.53
981,# 277,1.2792189318974792,0.12135551813594345,1.858935315059096,1.5350630092552109,0.6546536707079775,0.7036282292052692,-3.1006078605730862,-1.9249259194550783,3.3671200445048663,1.9158170462173798,6.548696714634588,-2.5272022641490706,-15.436987106303695,1.33313988366693,1.860892764836353,-5.1005910313129945,-2.4912228650811854,2.6837315964583777,34.38
982,# 3037,1.1889759405952272,0.17298803552169775,2.1849974339835923,1.3969621693683043,0.5781868210189507,0.746453360921728,-1.9612676282309056,-1.3024574555788793,2.4087347383402817,1.3269523371156513,-10.447521074246527,-0.8357529305777393,-1.3594943752163184,1.0880469227174492,1.3356741972519257,-1.1304477445386747,-1.3263833955092044,1.791944587024416,31.0
983,# 1956,1.2632188400841475,0.0001381925833595183,2.377504822657847,1.5116823058415116,0.6428243465332252,0.2273774836609126,-5.837321859918231,-2.8332991161422543,-0.5096093368503032,1.1679662176692265,8.603448653246211,-1.0350764571324649,-1.2025177349913356,1.0670450025937004,1.2447695281312114,-0.9676395121472692,-2.2032500293004422,-0.2598919484975819,17.8
984,# 414,1.4214620083793408,0.18469592480225508,1.7425699918088469,1.849327859315036,0.7841060220305799,0.7546453242489517,5.923951041952682,12.67493615996877,2.288407119136397,2.4279910756334044,1.9471241731687243,10.58393593934302,4.369567280181771,1.618087213745792,2.4605161314945243,3.7580942589725193,-22.213949109655367,1.8436560654827627,28.64
985,# 1430,1.3272236985543149,0.002873526813231426,2.357444328334095,1.5865128974999687,0.6793662204867578,0.3770531230647122,-9.705705032317605,-3.8821328146088887,-1.0518140615056286,1.1815345081048934,4.408974503876669,-1.2186536690725374,-1.99402935060435,1.2631679640440907,1.1213447331966544,-1.9652281489648995,-3.816898382338476,-1.4027241026764967,24.52
986,# 4172,1.2715074286063424,0.11251432086446143,1.8324830539791663,1.7410303731661618,0.7446321954160766,0.6948130506464926,40.2819269821641,-10.840558860302846,3.679513261018725,2.005683492103915,2.4374178339243104,-4.175829479623515,11.903351360957055,1.4082389171247407,1.7797837388001725,-9.809042670974174,-2.3459295375241624,2.070012436687522,37.16
987,# 569,1.294623732397975,0.11293845722245748,1.7568737699136252,1.5488302986341334,0.6614378277661478,0.6952488968970449,-2.5449725041681566,-1.5823093439864335,3.6626111732190494,2.344798533212008,5.769627093275134,-3.598268441578917,14.08013208781348,1.4491861451454071,2.1691809315749877,-15.705027989856047,-2.8253139868350763,3.348516314724105,36.35
988,# 2056,1.415517228345054,0.13366310985258356,1.6417882046047858,1.5569339001600644,0.6653709030438595,0.7150481053225799,-2.4532499994649064,-1.5328628295069813,3.037767808570724,3.351328444877758,5.400188815553001,21.544453935191264,3.640478404330071,2.1835263952046167,2.873042674137178,4.477423313570528,-17.54231713917323,2.442051676507224,32.51
989,# 4139,1.2691694871392034,0.11240584187875263,1.8342672364299817,1.7596681555094755,0.7517481248840403,0.6947013568473261,19.62105484431255,-16.415324354296995,3.683871598521464,1.999245796325425,2.3294162803379597,-4.339231327216947,10.893814109400132,1.4181381625847411,1.7654509440272852,-10.097010542925716,-2.3043510851832214,2.0043875151405683,37.59
990,# 4892,1.2463024366683588,0.0006444872900396912,2.3687894389244213,1.371341521751248,0.5619514869460591,0.29390189942854195,-1.9537924812723657,-1.3628579589681886,-0.6901223207450427,1.173792110774543,-6.549667341312669,-0.6001835248370885,-1.0242785425487533,1.0515961952832995,1.1781768235034118,-0.6601878653863756,-1.9481601884654935,-0.7501444154905121,33.88
